,sub_id,sub_age,sub_gender,nTrial,session,run,cue_Onset,event_duration,endowment_label,condition,fairness,accept_reject,rt,R_Option,L_Option,Endowment,offer,beh_fairness,accept,beh_fairness_perc,beh_fairness_num
12295,11074,41.37,Male,45,ses-01,2,345.63846,5.77359,high,nonsocial,2.4375,Accept,0.5321629,8,0,32,8,0.25,1,25%,0.25
12296,11074,41.37,Male,46,ses-01,2,353.28848,5.77286,high,nonsocial,10.4375,Accept,0.6664301,16,0,32,16,0.5,1,50%,0.5
12297,11074,41.37,Male,47,ses-01,2,360.12207,5.77387,low,nonsocial,-4.5625,Accept,0.6329114,0,1,16,1,0.0625,1,5%,0.05
12298,11074,41.37,Male,48,ses-01,2,367.02585,5.70265,high,social,2.4375,Accept,0.499016,0,8,32,8,0.25,1,25%,0.25
12299,11075,77.28,Male,1,ses-01,1,4.50957,5.772502,low,nonsocial,2.5,Reject,1.28287,8,0,16,8,0.5,0,50%,0.5
12300,11075,77.28,Male,2,ses-01,1,15.474142,5.673868,high,social,10.5,Accept,1.5992959,16,0,32,16,0.5,1,50%,0.5
12301,11075,77.28,Male,3,ses-01,1,23.025337,5.772576,low,nonsocial,2.5,Accept,1.199356,0,8,16,8,0.5,1,50%,0.5
12302,11075,77.28,Male,4,ses-01,1,29.98116,5.651675,high,social,-2.5,Accept,1.3326757,0,3,32,3,0.09375,1,10%,0.1
12303,11075,77.28,Male,5,ses-01,1,37.50937,5.77557,high,nonsocial,2.5,Accept,1.7635709,0,8,32,8,0.25,1,25%,0.25
12304,11075,77.28,Male,6,ses-01,1,44.3432,5.772748,high,nonsocial,-2.5,Accept,1.5823078,0,3,32,3,0.09375,1,10%,0.1
12305,11075,77.28,Male,7,ses-01,1,53.706642,5.674068,high,social,2.5,Accept,2.2842178,8,0,32,8,0.25,1,25%,0.25
12306,11075,77.28,Male,8,ses-01,1,60.56867,5.64727,high,social,2.5,Accept,1.382693,8,0,32,8,0.25,1,25%,0.25
12307,11075,77.28,Male,9,ses-01,1,68.09095,5.77399,high,social,-2.5,Accept,1.6831704,3,0,32,3,0.09375,1,10%,0.1
12308,11075,77.28,Male,10,ses-01,1,75.74271,5.77326,low,nonsocial,-4.5,Accept,2.0825076,1,0,16,1,0.0625,1,5%,0.05
12309,11075,77.28,Male,11,ses-01,1,83.46358,5.70039,low,social,-4.5,Accept,1.0510083,0,1,16,1,0.0625,1,5%,0.05
12310,11075,77.28,Male,12,ses-01,1,94.35946,5.6725,low,social,2.5,Accept,1.2328199,0,8,16,8,0.5,1,50%,0.5
12311,11075,77.28,Male,13,ses-01,1,105.126305,5.772715,low,nonsocial,-3.5,Reject,1.3157606,2,0,16,2,0.125,0,10%,0.1
12312,11075,77.28,Male,14,ses-01,1,111.95911,5.77281,high,nonsocial,-3.5,Accept,1.3828709,0,2,32,2,0.0625,1,5%,0.05
12313,11075,77.28,Male,15,ses-01,1,118.91055,5.65546,high,social,-2.5,Accept,1.6325083,3,0,32,3,0.09375,1,10%,0.1
12314,11075,77.28,Male,16,ses-01,1,125.70943,5.68626,low,social,2.5,Accept,1.4680755,0,8,16,8,0.5,1,50%,0.5
12315,11075,77.28,Male,17,ses-01,1,133.25876,5.77324,low,nonsocial,-3.5,Accept,1.4996471,2,0,16,2,0.125,1,10%,0.1
12316,11075,77.28,Male,18,ses-01,1,142.61533,5.6837,high,social,10.5,Accept,1.2654495,0,16,32,16,0.5,1,50%,0.5
12317,11075,77.28,Male,19,ses-01,1,151.89525,5.66977,low,social,-4.5,Accept,1.4002249,0,1,16,1,0.0625,1,5%,0.05
12318,11075,77.28,Male,20,ses-01,1,158.7437,5.65521,high,social,-2.5,Accept,1.5489825,0,3,32,3,0.09375,1,10%,0.1
12319,11075,77.28,Male,21,ses-01,1,166.27548,5.77355,low,nonsocial,-1.5,Accept,1.4997674,4,0,16,4,0.25,1,25%,0.25
12320,11075,77.28,Male,22,ses-01,1,173.92532,5.77258,low,nonsocial,-1.5,Accept,1.3500605,0,4,16,4,0.25,1,25%,0.25
12321,11075,77.28,Male,23,ses-01,1,180.86147,5.6716,high,social,2.5,Accept,1.3328049,0,8,32,8,0.25,1,25%,0.25
12322,11075,77.28,Male,24,ses-01,1,187.67987,5.6852,high,social,2.5,Accept,1.8832684,8,0,32,8,0.25,1,25%,0.25
12323,11075,77.28,Male,25,ses-01,1,194.4257,5.77254,high,nonsocial,10.5,Accept,1.6499856,16,0,32,16,0.5,1,50%,0.5
12324,11075,77.28,Male,26,ses-01,1,203.67538,5.77271,low,nonsocial,-4.5,Accept,1.7831472,1,0,16,1,0.0625,1,5%,0.05
12325,11075,77.28,Male,27,ses-01,1,216.15862,5.7709,high,nonsocial,2.5,Accept,1.8514864,0,8,32,8,0.25,1,25%,0.25
12326,11075,77.28,Male,28,ses-01,1,223.79242,5.77196,low,nonsocial,-4.5,Accept,1.8007548,1,0,16,1,0.0625,1,5%,0.05
12327,11075,77.28,Male,29,ses-01,1,230.62524,5.77268,high,nonsocial,10.5,Accept,1.4996566,16,0,32,16,0.5,1,50%,0.5
12328,11075,77.28,Male,30,ses-01,1,238.27544,5.77168,high,nonsocial,-2.5,Accept,1.5830148,0,3,32,3,0.09375,1,10%,0.1
12329,11075,77.28,Male,31,ses-01,1,245.20093,5.6802,high,social,2.5,Accept,1.7001883,8,0,32,8,0.25,1,25%,0.25
12330,11075,77.28,Male,32,ses-01,1,252.03194,5.68318,low,social,-3.5,Accept,1.4661627,0,2,16,2,0.125,1,10%,0.1
12331,11075,77.28,Male,33,ses-01,1,258.77512,5.772,high,nonsocial,10.5,Accept,1.4660681,16,0,32,16,0.5,1,50%,0.5
12332,11075,77.28,Male,34,ses-01,1,265.6813,5.69883,high,social,-3.5,Accept,0.9843575,0,2,32,2,0.0625,1,5%,0.05
12333,11075,77.28,Male,35,ses-01,1,272.44205,5.77411,high,nonsocial,-3.5,Accept,1.7157063,2,0,32,2,0.0625,1,5%,0.05
12334,11075,77.28,Male,36,ses-01,1,279.3712,5.67693,high,social,2.5,Accept,1.7661829,0,8,32,8,0.25,1,25%,0.25
12335,11075,77.28,Male,37,ses-01,1,286.1084,5.77286,low,nonsocial,-1.5,Accept,1.3498641,0,4,16,4,0.25,1,25%,0.25
12336,11075,77.28,Male,38,ses-01,1,292.9419,5.77294,low,nonsocial,2.5,Accept,1.1334695,8,0,16,8,0.5,1,50%,0.5
12337,11075,77.28,Male,39,ses-01,1,300.59225,5.77292,high,nonsocial,-3.5,Accept,1.2992929,0,2,32,2,0.0625,1,5%,0.05
12338,11075,77.28,Male,40,ses-01,1,308.3527,5.66247,low,social,-3.5,Accept,1.2162664,0,2,16,2,0.125,1,10%,0.1
12339,11075,77.28,Male,41,ses-01,1,315.07553,5.77155,low,nonsocial,-1.5,Accept,1.3508012,0,4,16,4,0.25,1,25%,0.25
12340,11075,77.28,Male,42,ses-01,1,324.42932,5.66888,low,social,2.5,Accept,1.4169677,8,0,16,8,0.5,1,50%,0.5
12341,11075,77.28,Male,43,ses-01,1,333.69104,5.67366,low,social,2.5,Accept,1.0666147,8,0,16,8,0.5,1,50%,0.5
12342,11075,77.28,Male,44,ses-01,1,340.48233,5.71689,low,social,-4.5,Accept,1.4989628,0,1,16,1,0.0625,1,5%,0.05
12343,11075,77.28,Male,45,ses-01,1,347.2586,5.77262,high,nonsocial,-2.5,Accept,1.3498889,0,3,32,3,0.09375,1,10%,0.1
12344,11075,77.28,Male,46,ses-01,1,354.90866,5.77164,low,nonsocial,-3.5,Accept,1.2501755,2,0,16,2,0.125,1,10%,0.1
12345,11075,77.28,Male,47,ses-01,1,364.23044,5.69879,high,social,-3.5,Accept,1.617761,0,2,32,2,0.0625,1,5%,0.05
12346,11075,77.28,Male,48,ses-01,1,371.0676,5.69665,low,social,-4.5,Accept,1.3006004,1,0,16,1,0.0625,1,5%,0.05
12347,11075,77.28,Male,1,ses-01,2,4.5870066,5.702121,high,social,2.3125,Accept,1.7503844,0,8,32,8,0.25,1,25%,0.25
12348,11075,77.28,Male,2,ses-01,2,11.39384,5.732835,high,social,-2.6875,Accept,1.7648057,0,3,32,3,0.09375,1,10%,0.1
12349,11075,77.28,Male,3,ses-01,2,19.039125,5.735793,low,social,-4.6875,Accept,1.1163248,1,0,16,1,0.0625,1,5%,0.05
12350,11075,77.28,Male,4,ses-01,2,28.26769,5.77297,high,nonsocial,-3.6875,Accept,1.4338906,0,2,32,2,0.0625,1,5%,0.05
12351,11075,77.28,Male,5,ses-01,2,36.031406,5.66053,low,social,-3.6875,Accept,1.3493834,2,0,16,2,0.125,1,10%,0.1
12352,11075,77.28,Male,6,ses-01,2,42.831764,5.691151,high,social,2.3125,Accept,1.5506094,0,8,32,8,0.25,1,25%,0.25
12353,11075,77.28,Male,7,ses-01,2,50.402493,5.77256,high,nonsocial,2.3125,Accept,1.1158626,0,8,32,8,0.25,1,25%,0.25
12354,11075,77.28,Male,8,ses-01,2,58.135166,5.688378,high,social,-2.6875,Accept,1.283553,0,3,32,3,0.09375,1,10%,0.1
12355,11075,77.28,Male,9,ses-01,2,65.720985,5.752961,low,social,2.3125,Accept,1.2335695,8,0,16,8,0.5,1,50%,0.5
12356,11075,77.28,Male,10,ses-01,2,72.534874,5.772116,high,nonsocial,2.3125,Accept,1.11662,0,8,32,8,0.25,1,25%,0.25
12357,11075,77.28,Male,11,ses-01,2,79.36744,5.77153,low,nonsocial,2.3125,Accept,1.1008302,0,8,16,8,0.5,1,50%,0.5
12358,11075,77.28,Male,12,ses-01,2,87.017845,5.772265,high,nonsocial,2.3125,Accept,1.3000779,8,0,32,8,0.25,1,25%,0.25
12359,11075,77.28,Male,13,ses-01,2,96.35578,5.68419,high,social,-3.6875,Accept,1.2994418,0,2,32,2,0.0625,1,5%,0.05
12360,11075,77.28,Male,14,ses-01,2,103.10226,5.77171,low,nonsocial,-3.6875,Accept,1.5153774,0,2,16,2,0.125,1,10%,0.1
12361,11075,77.28,Male,15,ses-01,2,109.93434,5.77119,low,nonsocial,-3.6875,Accept,1.50004,0,2,16,2,0.125,1,10%,0.1
12362,11075,77.28,Male,16,ses-01,2,116.84295,5.697066,low,social,-4.6875,Accept,1.4002906,0,1,16,1,0.0625,1,5%,0.05
12363,11075,77.28,Male,17,ses-01,2,123.60134,5.77168,low,nonsocial,2.3125,Accept,1.3334652,0,8,16,8,0.5,1,50%,0.5
12364,11075,77.28,Male,18,ses-01,2,134.48828,5.75177,low,social,2.3125,Accept,1.483787,0,8,16,8,0.5,1,50%,0.5
12365,11075,77.28,Male,19,ses-01,2,142.11768,5.77334,low,nonsocial,-4.6875,Accept,0.8653668,1,0,16,1,0.0625,1,5%,0.05
12366,11075,77.28,Male,20,ses-01,2,149.04614,5.67787,low,social,2.3125,Accept,1.2658105,0,8,16,8,0.5,1,50%,0.5
12367,11075,77.28,Male,21,ses-01,2,155.78505,5.7719,low,nonsocial,-4.6875,Accept,1.2001888,0,1,16,1,0.0625,1,5%,0.05
12368,11075,77.28,Male,22,ses-01,2,165.034,5.77292,high,nonsocial,10.3125,Accept,1.4830306,0,16,32,16,0.5,1,50%,0.5
12369,11075,77.28,Male,23,ses-01,2,172.73366,5.72342,high,social,2.3125,Accept,1.3997866,0,8,32,8,0.25,1,25%,0.25
12370,11075,77.28,Male,24,ses-01,2,182.0318,5.67422,high,social,-3.6875,Accept,0.9335782,2,0,32,2,0.0625,1,5%,0.05
12371,11075,77.28,Male,25,ses-01,2,194.51367,5.6754,high,social,10.3125,Accept,1.3502771,16,0,32,16,0.5,1,50%,0.5
12372,11075,77.28,Male,26,ses-01,2,201.25371,5.77011,low,social,2.3125,Accept,0.9339874,8,0,16,8,0.5,1,50%,0.5
12373,11075,77.28,Male,27,ses-01,2,208.2036,5.65448,low,social,-3.6875,Accept,1.0158173,2,0,16,2,0.125,1,10%,0.1
12374,11075,77.28,Male,28,ses-01,2,214.97316,5.71692,high,social,10.3125,Accept,1.0834613,0,16,32,16,0.5,1,50%,0.5
12375,11075,77.28,Male,29,ses-01,2,222.6403,5.6978,high,social,-2.6875,Accept,1.0680243,3,0,32,3,0.09375,1,10%,0.1
12376,11075,77.28,Male,30,ses-01,2,231.81773,5.77231,high,nonsocial,10.3125,Accept,1.1664665,0,16,32,16,0.5,1,50%,0.5
12377,11075,77.28,Male,31,ses-01,2,239.53049,5.70863,high,social,2.3125,Accept,0.950093,8,0,32,8,0.25,1,25%,0.25
12378,11075,77.28,Male,32,ses-01,2,246.30083,5.77231,low,nonsocial,-3.6875,Accept,1.5665133,0,2,16,2,0.125,1,10%,0.1
12379,11075,77.28,Male,33,ses-01,2,253.13481,5.77037,high,nonsocial,10.3125,Accept,1.2006687,0,16,32,16,0.5,1,50%,0.5
12380,11075,77.28,Male,34,ses-01,2,262.38397,5.77317,high,nonsocial,-3.6875,Accept,1.2829359,0,2,32,2,0.0625,1,5%,0.05
12381,11075,77.28,Male,35,ses-01,2,269.2175,5.7727,low,nonsocial,2.3125,Accept,1.5831202,8,0,16,8,0.5,1,50%,0.5
12382,11075,77.28,Male,36,ses-01,2,276.05054,5.77156,low,nonsocial,-3.6875,Accept,1.5005153,0,2,16,2,0.125,1,10%,0.1
12383,11075,77.28,Male,37,ses-01,2,283.70084,5.77191,high,nonsocial,2.3125,Accept,1.5162731,8,0,32,8,0.25,1,25%,0.25
12384,11075,77.28,Male,38,ses-01,2,294.56763,5.77187,low,nonsocial,-3.6875,Accept,1.5994878,0,2,16,2,0.125,1,10%,0.1
12385,11075,77.28,Male,39,ses-01,2,303.81747,5.77393,low,nonsocial,-4.6875,Accept,1.2647144,1,0,16,1,0.0625,1,5%,0.05
12386,11075,77.28,Male,40,ses-01,2,310.722,5.69994,low,social,-1.6875,Accept,0.951153,4,0,16,4,0.25,1,25%,0.25
12387,11075,77.28,Male,41,ses-01,2,321.5172,5.7728,high,nonsocial,2.3125,Accept,1.4335463,8,0,32,8,0.25,1,25%,0.25
12388,11075,77.28,Male,42,ses-01,2,328.40845,5.71485,high,social,-3.6875,Accept,0.8833783,2,0,32,2,0.0625,1,5%,0.05
12389,11075,77.28,Male,43,ses-01,2,335.18405,5.77368,high,nonsocial,-2.6875,Accept,1.8157437,3,0,32,3,0.09375,1,10%,0.1
12390,11075,77.28,Male,44,ses-01,2,342.09634,5.69379,low,social,-3.6875,Accept,1.2660547,2,0,16,2,0.125,1,10%,0.1
12391,11075,77.28,Male,45,ses-01,2,349.73456,5.70468,low,social,-4.6875,Accept,0.8831758,1,0,16,1,0.0625,1,5%,0.05
12392,11075,77.28,Male,46,ses-01,2,356.50034,5.77196,high,nonsocial,2.3125,Accept,1.250035,8,0,32,8,0.25,1,25%,0.25
12393,11075,77.28,Male,47,ses-01,2,364.19516,5.71207,high,social,2.3125,Accept,1.399982,8,0,32,8,0.25,1,25%,0.25
12394,11075,77.28,Male,48,ses-01,2,370.96716,5.77509,low,nonsocial,-4.6875,Accept,1.6149884,0,1,16,1,0.0625,1,5%,0.05
12395,11076,73.73,Female,1,ses-01,1,4.592247,5.697604,low,social,2.3125,Accept,1.5177978,8,0,16,8,0.5,1,50%,0.5
12396,11076,73.73,Female,2,ses-01,1,13.845163,5.695691,high,social,-2.6875,Reject,1.9176137,3,0,32,3,0.09375,0,10%,0.1
12397,11076,73.73,Female,3,ses-01,1,20.601532,5.773325,low,nonsocial,-3.6875,Reject,1.3835543,0,2,16,2,0.125,0,10%,0.1
12398,11076,73.73,Female,4,ses-01,1,27.467701,5.741149,low,social,-1.6875,Accept,1.3832631,4,0,16,4,0.25,1,25%,0.25
12399,11076,73.73,Female,5,ses-01,1,35.085003,5.774601,low,nonsocial,-3.6875,Reject,1.4155356,2,0,16,2,0.125,0,10%,0.1
12400,11076,73.73,Female,6,ses-01,1,41.918377,5.772533,low,nonsocial,-1.6875,Accept,1.0832922,4,0,16,4,0.25,1,25%,0.25
12401,11076,73.73,Female,7,ses-01,1,51.16827,5.77377,low,nonsocial,-4.6875,Reject,1.1998814,0,1,16,1,0.0625,0,5%,0.05
12402,11076,73.73,Female,8,ses-01,1,58.870316,5.722594,high,social,2.3125,Accept,1.2489386,8,0,32,8,0.25,1,25%,0.25
12403,11076,73.73,Female,9,ses-01,1,65.65155,5.773094,low,nonsocial,-3.6875,Reject,1.7833517,2,0,16,2,0.125,0,10%,0.1
12404,11076,73.73,Female,10,ses-01,1,74.972755,5.702175,high,social,-3.6875,Reject,1.3168488,2,0,32,2,0.0625,0,5%,0.05
12405,11076,73.73,Female,11,ses-01,1,84.15158,5.7722,low,nonsocial,-4.6875,Reject,1.3171556,0,1,16,1,0.0625,0,5%,0.05
12406,11076,73.73,Female,12,ses-01,1,91.78492,5.77405,low,nonsocial,2.3125,Accept,1.0829401,8,0,16,8,0.5,1,50%,0.5
12407,11076,73.73,Female,13,ses-01,1,98.61847,5.772475,high,nonsocial,10.3125,Accept,1.4835364,16,0,32,16,0.5,1,50%,0.5
12408,11076,73.73,Female,14,ses-01,1,105.51476,5.71019,low,social,-3.6875,Reject,1.2991891,2,0,16,2,0.125,0,10%,0.1
12409,11076,73.73,Female,15,ses-01,1,113.101685,5.773345,low,nonsocial,-3.6875,Reject,1.4169658,2,0,16,2,0.125,0,10%,0.1
12410,11076,73.73,Female,16,ses-01,1,120.03431,5.67346,high,social,10.3125,Accept,1.5171112,16,0,32,16,0.5,1,50%,0.5
12411,11076,73.73,Female,17,ses-01,1,126.76832,5.77476,low,nonsocial,-1.6875,Accept,1.7659407,0,4,16,4,0.25,1,25%,0.25
12412,11076,73.73,Female,18,ses-01,1,133.62956,5.74617,low,social,-4.6875,Reject,1.3995019,1,0,16,1,0.0625,0,5%,0.05
12413,11076,73.73,Female,19,ses-01,1,142.9731,5.66788,high,social,10.3125,Accept,1.2497422,16,0,32,16,0.5,1,50%,0.5
12414,11076,73.73,Female,20,ses-01,1,150.57616,5.69796,low,social,-4.6875,Reject,1.1169643,0,1,16,1,0.0625,0,5%,0.05
12415,11076,73.73,Female,21,ses-01,1,163.0471,5.71096,high,social,10.3125,Accept,1.2820487,0,16,32,16,0.5,1,50%,0.5
12416,11076,73.73,Female,22,ses-01,1,169.81836,5.77266,low,nonsocial,-4.6875,Reject,1.6999637,1,0,16,1,0.0625,0,5%,0.05
12417,11076,73.73,Female,23,ses-01,1,176.69392,5.73107,high,social,-2.6875,Reject,1.6165249,0,3,32,3,0.09375,0,10%,0.1
12418,11076,73.73,Female,24,ses-01,1,183.53589,5.72212,high,social,10.3125,Accept,1.36705,0,16,32,16,0.5,1,50%,0.5
12419,11076,73.73,Female,25,ses-01,1,191.14473,5.76329,high,social,2.3125,Accept,1.7833381,8,0,32,8,0.25,1,25%,0.25
12420,11076,73.73,Female,26,ses-01,1,198.78532,5.7743,low,nonsocial,-1.6875,Accept,1.515375,0,4,16,4,0.25,1,25%,0.25
12421,11076,73.73,Female,27,ses-01,1,205.61823,5.7729,low,nonsocial,-4.6875,Reject,1.3999448,1,0,16,1,0.0625,0,5%,0.05
12422,11076,73.73,Female,28,ses-01,1,213.26839,5.77464,high,nonsocial,-3.6875,Reject,1.265845,2,0,32,2,0.0625,0,5%,0.05
12423,11076,73.73,Female,29,ses-01,1,222.53508,5.77299,low,nonsocial,2.3125,Accept,1.232972,8,0,16,8,0.5,1,50%,0.5
12424,11076,73.73,Female,30,ses-01,1,230.22484,5.73323,high,social,2.3125,Accept,1.9333969,8,0,32,8,0.25,1,25%,0.25
12425,11076,73.73,Female,31,ses-01,1,237.08266,5.70883,high,social,-3.6875,Reject,1.2665076,0,2,32,2,0.0625,0,5%,0.05
12426,11076,73.73,Female,32,ses-01,1,243.85161,5.7754,low,nonsocial,-3.6875,Reject,1.3988045,2,0,16,2,0.125,0,10%,0.1
12427,11076,73.73,Female,33,ses-01,1,250.68517,5.774,high,nonsocial,10.3125,Accept,1.1327693,16,0,32,16,0.5,1,50%,0.5
12428,11076,73.73,Female,34,ses-01,1,257.51822,5.77388,high,nonsocial,-3.6875,Reject,1.3483185,2,0,32,2,0.0625,0,5%,0.05
12429,11076,73.73,Female,35,ses-01,1,265.16818,5.77289,high,nonsocial,2.3125,Accept,1.9996657,8,0,32,8,0.25,1,25%,0.25
12430,11076,73.73,Female,36,ses-01,1,276.09753,5.71087,low,social,-3.6875,Reject,1.3999954,2,0,16,2,0.125,0,10%,0.1
12431,11076,73.73,Female,37,ses-01,1,282.91827,5.72193,high,social,2.3125,Accept,1.6171873,8,0,32,8,0.25,1,25%,0.25
12432,11076,73.73,Female,38,ses-01,1,290.5016,5.77352,low,nonsocial,2.3125,Accept,1.2164079,0,8,16,8,0.5,1,50%,0.5
12433,11076,73.73,Female,39,ses-01,1,297.3823,5.7269,high,social,-2.6875,Reject,1.6829789,3,0,32,3,0.09375,0,10%,0.1
12434,11076,73.73,Female,40,ses-01,1,304.24478,5.69832,high,social,10.3125,Accept,1.1996133,16,0,32,16,0.5,1,50%,0.5
12435,11076,73.73,Female,41,ses-01,1,311.81818,5.77395,high,nonsocial,-2.6875,Reject,1.4995443,3,0,32,3,0.09375,0,10%,0.1
12436,11076,73.73,Female,42,ses-01,1,318.68985,5.73529,low,social,-4.6875,Reject,1.3984591,1,0,16,1,0.0625,0,5%,0.05
12437,11076,73.73,Female,43,ses-01,1,327.9181,5.77407,high,nonsocial,2.3125,Accept,1.7339338,0,8,32,8,0.25,1,25%,0.25
12438,11076,73.73,Female,44,ses-01,1,338.8286,5.73146,high,social,-2.6875,Reject,1.2315581,3,0,32,3,0.09375,0,10%,0.1
12439,11076,73.73,Female,45,ses-01,1,349.65152,5.77463,low,nonsocial,2.3125,Accept,1.165374,0,8,16,8,0.5,1,50%,0.5
12440,11076,73.73,Female,46,ses-01,1,356.549,5.7082,low,social,-4.6875,Reject,1.150796,1,0,16,1,0.0625,0,5%,0.05
12441,11076,73.73,Female,47,ses-01,1,363.31805,5.77515,high,nonsocial,2.3125,Accept,1.1655279,0,8,32,8,0.25,1,25%,0.25
12442,11076,73.73,Female,48,ses-01,1,370.9963,5.7449,low,social,-1.6875,Accept,1.6175014,0,4,16,4,0.25,1,25%,0.25
12443,11076,73.73,Female,1,ses-01,2,4.600941,5.682404,high,social,-3.6875,Reject,1.6001734,2,0,32,2,0.0625,0,5%,0.05
12444,11076,73.73,Female,2,ses-01,2,11.343996,5.773077,low,nonsocial,-4.6875,Accept,1.6327971,0,1,16,1,0.0625,1,5%,0.05
12445,11076,73.73,Female,3,ses-01,2,22.310953,5.672197,high,social,-3.6875,Reject,1.2838032,0,2,32,2,0.0625,0,5%,0.05
12446,11076,73.73,Female,4,ses-01,2,29.044043,5.771913,high,nonsocial,-3.6875,Reject,1.1175041,0,2,32,2,0.0625,0,5%,0.05
12447,11076,73.73,Female,5,ses-01,2,35.880596,5.768379,low,nonsocial,2.3125,Accept,1.1842026,8,0,16,8,0.5,1,50%,0.5
12448,11076,73.73,Female,6,ses-01,2,42.752575,5.730895,low,social,-3.6875,Reject,1.1503398,0,2,16,2,0.125,0,10%,0.1
12449,11076,73.73,Female,7,ses-01,2,49.544083,5.773891,low,nonsocial,-1.6875,Accept,1.5162133,4,0,16,4,0.25,1,25%,0.25
12450,11076,73.73,Female,8,ses-01,2,58.84787,5.721084,low,social,2.3125,Accept,1.4155006,0,8,16,8,0.5,1,50%,0.5
12451,11076,73.73,Female,9,ses-01,2,66.44391,5.772086,low,nonsocial,-4.6875,Reject,1.0500787,0,1,16,1,0.0625,0,5%,0.05
12452,11076,73.73,Female,10,ses-01,2,73.32965,5.71952,high,social,10.3125,Accept,1.1510417,0,16,32,16,0.5,1,50%,0.5
12453,11076,73.73,Female,11,ses-01,2,80.15927,5.72546,low,social,-4.6875,Reject,1.2335968,1,0,16,1,0.0625,0,5%,0.05
12454,11076,73.73,Female,12,ses-01,2,89.41306,5.73694,low,social,-4.6875,Reject,1.1832268,1,0,16,1,0.0625,0,5%,0.05
12455,11076,73.73,Female,13,ses-01,2,96.21143,5.772594,high,nonsocial,10.3125,Accept,1.2162277,16,0,32,16,0.5,1,50%,0.5
12456,11076,73.73,Female,14,ses-01,2,103.86066,5.77334,high,nonsocial,10.3125,Accept,1.2996403,0,16,32,16,0.5,1,50%,0.5
12457,11076,73.73,Female,15,ses-01,2,113.114456,5.768734,low,nonsocial,-4.6875,Reject,1.2160969,1,0,16,1,0.0625,0,5%,0.05
12458,11076,73.73,Female,16,ses-01,2,119.94406,5.77295,high,nonsocial,2.3125,Accept,1.2001683,0,8,32,8,0.25,1,25%,0.25
12459,11076,73.73,Female,17,ses-01,2,126.777435,5.774595,low,nonsocial,2.3125,Accept,1.5656931,0,8,16,8,0.5,1,50%,0.5
12460,11076,73.73,Female,18,ses-01,2,133.6107,5.77248,low,nonsocial,-4.6875,Reject,1.1831855,1,0,16,1,0.0625,0,5%,0.05
12461,11076,73.73,Female,19,ses-01,2,142.90817,5.72681,high,social,-2.6875,Reject,1.4335374,0,3,32,3,0.09375,0,10%,0.1
12462,11076,73.73,Female,20,ses-01,2,149.73618,5.73086,high,social,10.3125,Accept,1.3162308,0,16,32,16,0.5,1,50%,0.5
12463,11076,73.73,Female,21,ses-01,2,160.65492,5.6807,high,social,-2.6875,Reject,1.7315813,3,0,32,3,0.09375,0,10%,0.1
12464,11076,73.73,Female,22,ses-01,2,167.39381,5.77326,low,nonsocial,-3.6875,Reject,1.199055,0,2,16,2,0.125,0,10%,0.1
12465,11076,73.73,Female,23,ses-01,2,174.27177,5.72831,high,social,-3.6875,Reject,1.5002933,2,0,32,2,0.0625,0,5%,0.05
12466,11076,73.73,Female,24,ses-01,2,181.92792,5.72181,high,social,2.3125,Accept,1.7841843,8,0,32,8,0.25,1,25%,0.25
12467,11076,73.73,Female,25,ses-01,2,191.12733,5.77467,high,nonsocial,-2.6875,Reject,1.932797,0,3,32,3,0.09375,0,10%,0.1
12468,11076,73.73,Female,26,ses-01,2,200.39377,5.77437,low,nonsocial,-1.6875,Accept,1.6654189,0,4,16,4,0.25,1,25%,0.25
12469,11076,73.73,Female,27,ses-01,2,208.08138,5.73561,high,social,2.3125,Accept,1.1668525,8,0,32,8,0.25,1,25%,0.25
12470,11076,73.73,Female,28,ses-01,2,218.91057,5.77357,low,nonsocial,-1.6875,Accept,1.3831962,0,4,16,4,0.25,1,25%,0.25
12471,11076,73.73,Female,29,ses-01,2,226.5854,5.74869,high,social,2.3125,Accept,1.3331475,0,8,32,8,0.25,1,25%,0.25
12472,11076,73.73,Female,30,ses-01,2,233.43242,5.73672,high,social,-3.6875,Reject,1.3820837,0,2,32,2,0.0625,0,5%,0.05
12473,11076,73.73,Female,31,ses-01,2,241.04367,5.77336,high,nonsocial,-2.6875,Reject,1.5331081,3,0,32,3,0.09375,0,10%,0.1
12474,11076,73.73,Female,32,ses-01,2,248.69354,5.77259,low,nonsocial,-3.6875,Reject,1.4002612,2,0,16,2,0.125,0,10%,0.1
12475,11076,73.73,Female,33,ses-01,2,255.57014,5.73003,low,social,2.3125,Accept,1.7666456,0,8,16,8,0.5,1,50%,0.5
12476,11076,73.73,Female,34,ses-01,2,262.3607,5.77236,low,nonsocial,-1.6875,Accept,1.2005835,0,4,16,4,0.25,1,25%,0.25
12477,11076,73.73,Female,35,ses-01,2,270.0347,5.74847,high,social,10.3125,Accept,1.1169235,0,16,32,16,0.5,1,50%,0.5
12478,11076,73.73,Female,36,ses-01,2,276.88065,5.73651,high,social,10.3125,Reject,1.0831211,16,0,32,16,0.5,0,50%,0.5
12479,11076,73.73,Female,37,ses-01,2,284.5538,5.71338,low,social,-3.6875,Reject,1.5161062,2,0,16,2,0.125,0,10%,0.1
12480,11076,73.73,Female,38,ses-01,2,291.3723,5.72835,low,social,-3.6875,Reject,1.5662822,2,0,16,2,0.125,0,10%,0.1
