subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
10929	28	29	Cingulate Gyrus, anterior division	zstat	-0.34280921107206963	0.8237198567241679
10929	29	30	Cingulate Gyrus, posterior division	zstat	0.2320970766662753	0.5329128267542192
10929	30	31	Precuneous Cortex	zstat	0.711389122983134	-0.7262922291746502
10929	31	32	Cuneal Cortex	zstat	-0.29329583645403845	-1.6652711026056644
10929	32	33	Frontal Orbital Cortex	zstat	-0.17928194190242522	0.08862571896491968
10929	33	34	Parahippocampal Gyrus, anterior division	zstat	0.2244191954007158	-0.057955978056560144
10929	34	35	Parahippocampal Gyrus, posterior division	zstat	0.18405967960046288	-0.05856252790270549
10929	35	36	Lingual Gyrus	zstat	0.05403425981273435	-0.20139557737385785
10929	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.7918747772366892	-0.04428429591324154
10929	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.4405576658449242	0.047404158713773736
10929	38	39	Temporal Occipital Fusiform Cortex	zstat	0.3328660521028937	0.02464087806818047
10929	39	40	Occipital Fusiform Gyrus	zstat	0.2698800486016916	0.06698542059041754
10929	40	41	Frontal Operculum Cortex	zstat	-1.5193151524916542	1.0210719208131318
10929	41	42	Central Opercular Cortex	zstat	-0.14272918094154735	0.24494823728499612
10929	42	43	Parietal Operculum Cortex	zstat	-0.3914087246370686	0.12482530662499199
10929	43	44	Planum Polare	zstat	-0.9357623916238419	-0.4689521185844028
10929	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.2341134124692993	-1.3707058813792015
10929	45	46	Planum Temporale	zstat	-0.27987600955983155	-1.1289551059336214
10929	46	47	Supracalcarine Cortex	zstat	-0.04350792112304492	-0.9800966798545833
10929	47	48	Occipital Pole	zstat	0.10279822130997286	-0.5609717555364186
10930	0	1	Frontal Pole	zstat	0.3054275024542963	-0.42007688809186405
10930	1	2	Insular Cortex	zstat	-0.39929685618469685	0.8113154795020342
10930	2	3	Superior Frontal Gyrus	zstat	-0.0886124885699448	-1.6402039221081648
10930	3	4	Middle Frontal Gyrus	zstat	0.0007495362617907527	-0.6596210270268772
10930	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.15322941551657837	-0.7801739059985666
10930	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.35832372789516126	-0.2850901842500907
10930	6	7	Precentral Gyrus	zstat	-0.22290356495731034	0.8729817929543695
10930	7	8	Temporal Pole	zstat	-0.40645153845135096	-0.16062473065220698
10930	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.9669011756634482	0.1532066452734841
10930	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.06257001083501458	-0.29701912290924654
10930	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.23580968373302202	-0.5718563136484808
10930	11	12	Middle Temporal Gyrus, posterior division	zstat	0.10686654027960017	-1.1076077356163354
10930	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.3233500285499423	1.049480599365319
10930	13	14	Inferior Temporal Gyrus, anterior division	zstat	0.06274102709790659	-0.25404903157090647
10930	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.39079012809746677	-0.1304425339228959
10930	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.45823400901889416	0.7077114737875857
10930	16	17	Postcentral Gyrus	zstat	-0.43198559674535597	0.2833008152537007
10930	17	18	Superior Parietal Lobule	zstat	-0.9511850797754573	1.00478489983954
10930	18	19	Supramarginal Gyrus, anterior division	zstat	-0.43088365343326046	1.251875755680656
10930	19	20	Supramarginal Gyrus, posterior division	zstat	-0.295046385981432	0.9592835138029595
10930	20	21	Angular Gyrus	zstat	-0.02240870167089976	-0.5685559846070798
10930	21	22	Lateral Occipital Cortex, superior division	zstat	0.24256108255082795	0.999011459198664
10930	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.8200312503438483	0.9942392500623823
10930	23	24	Intracalcarine Cortex	zstat	0.1324043984129456	2.171008908601137
10930	24	25	Frontal Medial Cortex	zstat	0.3032153639802049	-0.027581833091610712
10930	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-1.6618443398226708	1.814269308183292
10930	26	27	Subcallosal Cortex	zstat	-0.4415095368400216	0.06952827074206792
10930	27	28	Paracingulate Gyrus	zstat	0.3566031547223835	-0.07309780643315406
10930	28	29	Cingulate Gyrus, anterior division	zstat	0.06943572758141041	1.2546292971247428
10930	29	30	Cingulate Gyrus, posterior division	zstat	0.6163700346574187	0.22922949837041753
10930	30	31	Precuneous Cortex	zstat	0.07722345203010683	0.7421970027842252
10930	31	32	Cuneal Cortex	zstat	0.33075734625811565	1.9092734593427234
10930	32	33	Frontal Orbital Cortex	zstat	-0.3652689527301032	-0.35313124242243005
10930	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.005880586141298022	0.05493061265607356
10930	34	35	Parahippocampal Gyrus, posterior division	zstat	0.5092192981488792	0.7702954228123966
10930	35	36	Lingual Gyrus	zstat	-0.2727084058851474	1.8578396154620387
10930	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.033608650227229225	0.8917694026918038
10930	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.20537910173068435	0.3287916293701561
10930	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.8481397908568301	1.574455666675773
10930	39	40	Occipital Fusiform Gyrus	zstat	-0.7520118184335707	1.4902451967077175
10930	40	41	Frontal Operculum Cortex	zstat	-1.022670832728701	1.336336919204371
10930	41	42	Central Opercular Cortex	zstat	-0.32947924693372466	1.3671251182626014
10930	42	43	Parietal Operculum Cortex	zstat	-0.6842425210557425	1.4561267628707937
10930	43	44	Planum Polare	zstat	-0.683506352890937	0.7417365746725464
10930	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.007675522443739706	0.2345746606373773
10930	45	46	Planum Temporale	zstat	-0.03687716595934307	1.078698833605566
10930	46	47	Supracalcarine Cortex	zstat	0.6451859487656583	1.6209274664362694
10930	47	48	Occipital Pole	zstat	-0.01846333131996425	1.3854566845752654
10950	0	1	Frontal Pole	zstat	0.0729674004444928	0.3549738448952011
10950	1	2	Insular Cortex	zstat	-1.1665499694045436	-0.4595560864996276
10950	2	3	Superior Frontal Gyrus	zstat	0.08771962780093068	0.28686031977961474
10950	3	4	Middle Frontal Gyrus	zstat	0.1639692308006749	0.3809565654814974
10950	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.37330354161351204	0.6346894859468752
10950	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.7123148200841323	0.38635088509938864
10950	6	7	Precentral Gyrus	zstat	-1.029298146432519	0.14948135375656815
10950	7	8	Temporal Pole	zstat	-0.012031720156791022	0.5057662050838444
10950	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.38890813599603297	0.44736000095637374
10950	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.4719650253272531	0.8225341816977053
10950	10	11	Middle Temporal Gyrus, anterior division	zstat	0.1506756069666859	0.30188916668837973
10950	11	12	Middle Temporal Gyrus, posterior division	zstat	0.11503343447134554	0.7873354629768066
10950	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.012135044746696591	1.0215994086863724
10950	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.5772967902342816	0.9205496528808622
10950	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.1933398328188749	0.21061688334373407
10950	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.832256268345883	0.9429944856646175
10950	16	17	Postcentral Gyrus	zstat	-0.47970634688501773	-0.23947747598718547
10950	17	18	Superior Parietal Lobule	zstat	-0.9689344312511984	-0.22627007385124293
10950	18	19	Supramarginal Gyrus, anterior division	zstat	-2.096848896285519	-0.45361562389880417
10950	19	20	Supramarginal Gyrus, posterior division	zstat	-1.4954476505203325	0.17465665391111446
10950	20	21	Angular Gyrus	zstat	-0.06430750758282477	0.42275097973344533
10950	21	22	Lateral Occipital Cortex, superior division	zstat	-0.006517478067395879	0.44110606917263384
10950	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.853852285788243	0.3423534819681392
10950	23	24	Intracalcarine Cortex	zstat	-0.17061304136954886	-0.19550277395056134
10950	24	25	Frontal Medial Cortex	zstat	0.3403947038154105	0.7011266696821661
10950	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-1.6473267560862508	0.6197822441880252
10950	26	27	Subcallosal Cortex	zstat	0.11489247216019206	-0.03580583172062268
10950	27	28	Paracingulate Gyrus	zstat	-0.1282575878333342	0.09353276745730336
10950	28	29	Cingulate Gyrus, anterior division	zstat	-0.42890576971873645	0.06720871038407371
10950	29	30	Cingulate Gyrus, posterior division	zstat	0.38308402767591176	0.46899822658087525
10950	30	31	Precuneous Cortex	zstat	0.17848499279622698	0.17032994636859772
10950	31	32	Cuneal Cortex	zstat	-0.09170325321830425	-0.13243542694457766
10950	32	33	Frontal Orbital Cortex	zstat	0.04721605164521157	0.40766791748568326
10950	33	34	Parahippocampal Gyrus, anterior division	zstat	0.21897195253018453	0.20731135079764917
10950	34	35	Parahippocampal Gyrus, posterior division	zstat	0.055213072155338695	0.34288260178906266
10950	35	36	Lingual Gyrus	zstat	0.030216739010555965	0.08605169480569486
10950	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.37543455977653356	0.37102378299790073
10950	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.09446392437762127	0.15899549050876957
10950	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.8661413274694463	0.599652278193468
10950	39	40	Occipital Fusiform Gyrus	zstat	0.28662445148152643	0.6333381702677725
10950	40	41	Frontal Operculum Cortex	zstat	-1.1838241794069313	-0.35958679043296565
10950	41	42	Central Opercular Cortex	zstat	-1.3249354386540888	-0.38884358221254156
10950	42	43	Parietal Operculum Cortex	zstat	-1.6745884462619003	-0.6400303716858764
10950	43	44	Planum Polare	zstat	-0.6465156694024602	-0.5836925854415895
10950	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-1.0680185785165168	-0.272392991768767
10950	45	46	Planum Temporale	zstat	-1.0600625934308896	-0.5578253952105249
10950	46	47	Supracalcarine Cortex	zstat	0.05478651151729827	0.12796037204741956
10950	47	48	Occipital Pole	zstat	-0.07294153451540551	0.1292406453522567
10952	0	1	Frontal Pole	zstat	-0.48854437003859297	0.2532945487392821
10952	1	2	Insular Cortex	zstat	0.1745667214969127	-1.1612212029514744
10952	2	3	Superior Frontal Gyrus	zstat	-0.9822929759504005	0.9630856703912738
10952	3	4	Middle Frontal Gyrus	zstat	-0.4192232361257233	0.40178488915552657
10952	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.781511432803842	2.2272655618048076
10952	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	0.15199607754642053	1.2590313216049889
10952	6	7	Precentral Gyrus	zstat	0.20367600557088383	-0.7182128743765879
10952	7	8	Temporal Pole	zstat	-0.4232270053011039	0.016778364890910995
10952	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.25964121430252607	0.8674747698868697
10952	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.1071659117601071	0.015047289400857377
10952	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.9091717450448604	0.7658983105341834
10952	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.30252018121043034	0.3167996372067712
10952	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.015111592914678536	0.6376698839489724
10952	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.6909720767840478	0.17349455976230505
10952	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.4450429700286088	-0.0020609433151484195
10952	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.6294030165529998	0.34349971089022124
10952	16	17	Postcentral Gyrus	zstat	-0.022560180748063745	-0.9779815907446343
10952	17	18	Superior Parietal Lobule	zstat	0.620677323155154	-0.29517788795346095
10952	18	19	Supramarginal Gyrus, anterior division	zstat	0.3208486439750737	-1.1930046204565667
10952	19	20	Supramarginal Gyrus, posterior division	zstat	0.36385208033874783	-0.4719147238992092
10952	20	21	Angular Gyrus	zstat	0.05995747508117125	0.493519211484611
10952	21	22	Lateral Occipital Cortex, superior division	zstat	-0.014413668976773644	0.7468081579816956
10952	22	23	Lateral Occipital Cortex, inferior division	zstat	0.06340603188031271	0.0660545649718777
10952	23	24	Intracalcarine Cortex	zstat	-0.03195158189879676	-1.3070766437392871
10952	24	25	Frontal Medial Cortex	zstat	-0.6744947479443347	1.4807062880804842
10952	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.05262145514260172	-1.2239349201994922
10952	26	27	Subcallosal Cortex	zstat	-0.7897856478650983	-0.30140057731813824
10952	27	28	Paracingulate Gyrus	zstat	-0.7894801967009929	-0.10174715820728125
10952	28	29	Cingulate Gyrus, anterior division	zstat	-0.12191647498548264	-0.5965688874625888
10952	29	30	Cingulate Gyrus, posterior division	zstat	-0.6938668981258358	0.6811297137074704
10952	30	31	Precuneous Cortex	zstat	-0.45880431418697964	0.6804364228496871
10952	31	32	Cuneal Cortex	zstat	-0.06995167003602756	-2.3386261627292817
10952	32	33	Frontal Orbital Cortex	zstat	-0.6292816041742281	0.48958776980253754
10952	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.6963387727181106	0.037087420122162235
10952	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.38289642277402136	-0.287872049862185
10952	35	36	Lingual Gyrus	zstat	0.0019453763717472994	-1.5860904932799769
10952	36	37	Temporal Fusiform Cortex, anterior division	zstat	-1.1356530750347038	0.14824334574295273
10952	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.5080996699568698	0.37259009581062424
10952	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.13840395903381542	1.2330355029704747
10952	39	40	Occipital Fusiform Gyrus	zstat	-0.44340287284948365	0.3557076503416603
10952	40	41	Frontal Operculum Cortex	zstat	-0.6886321247062263	-0.9194200539711017
10952	41	42	Central Opercular Cortex	zstat	0.22285715944642034	-1.9763863919578668
10952	42	43	Parietal Operculum Cortex	zstat	0.1425893379571531	-0.8288930060523964
10952	43	44	Planum Polare	zstat	0.2081003039071109	-1.4861453122722397
10952	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.11211000991586063	-0.8945143564286628
10952	45	46	Planum Temporale	zstat	0.3055483210182728	-0.827146526813053
10952	46	47	Supracalcarine Cortex	zstat	0.048621304224225434	-1.1250187773653801
10952	47	48	Occipital Pole	zstat	0.0673124772678234	-0.7266268136528196
10956	0	1	Frontal Pole	zstat	-0.27692175176578043	-0.019965754760194788
10956	1	2	Insular Cortex	zstat	-0.5962975420739806	-0.3245666869168745
10956	2	3	Superior Frontal Gyrus	zstat	-0.36703241242165674	0.07514175875661172
10956	3	4	Middle Frontal Gyrus	zstat	-0.15246630336803954	-0.08295023149183971
10956	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.14574481498764041	-0.39591282768251906
10956	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.38970662275345247	-0.7034483811863829
10956	6	7	Precentral Gyrus	zstat	-0.10583042568315948	-0.6221614265514521
10956	7	8	Temporal Pole	zstat	-0.6113950722381398	-0.032610434456436084
10956	8	9	Superior Temporal Gyrus, anterior division	zstat	-1.2585723851258175	0.06750615159861552
10956	9	10	Superior Temporal Gyrus, posterior division	zstat	-1.5574069347069297	-0.6621582668831015
10956	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.557460600482439	0.37633617643663075
10956	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.8062729548729392	-0.37940555699896655
10956	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.5899379919078124	-0.7980036338732963
10956	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.6179798039428259	0.3076011768443036
10956	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.023428099155591228	0.2116467803967043
10956	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.11250644569149904	-0.33550986917793696
10956	16	17	Postcentral Gyrus	zstat	0.19319615749014624	-0.24891032835143445
10956	17	18	Superior Parietal Lobule	zstat	-0.3710557813303951	-0.5646035841854382
10956	18	19	Supramarginal Gyrus, anterior division	zstat	-0.332438444492032	-0.9981411630434364
10956	19	20	Supramarginal Gyrus, posterior division	zstat	-1.1655640564010576	-0.7008191163739743
10956	20	21	Angular Gyrus	zstat	-1.0816995985315507	-0.40150286164784776
10956	21	22	Lateral Occipital Cortex, superior division	zstat	-0.2813512967557905	-0.39156879439482783
10956	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.6257301968335238	-1.1803497836879546
10956	23	24	Intracalcarine Cortex	zstat	1.0324191684256658	0.39249089118845193
10956	24	25	Frontal Medial Cortex	zstat	-0.7765128082560263	-0.1467389207571111
10956	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.94112218911382	-0.8059670920357913
10956	26	27	Subcallosal Cortex	zstat	-0.04344452818712363	0.07679076435966775
10956	27	28	Paracingulate Gyrus	zstat	-0.2735102355106057	0.5931295508695806
10956	28	29	Cingulate Gyrus, anterior division	zstat	-0.6392563141617772	0.0663477272010222
10956	29	30	Cingulate Gyrus, posterior division	zstat	-1.5239699681885541	0.4968381865736363
10956	30	31	Precuneous Cortex	zstat	-1.7661541264271494	0.792539415257516
10956	31	32	Cuneal Cortex	zstat	0.44641649004130285	0.169642138035716
10956	32	33	Frontal Orbital Cortex	zstat	-0.41614503539666575	-0.013060590407644122
10956	33	34	Parahippocampal Gyrus, anterior division	zstat	0.02113526704436811	0.9503001118417772
10956	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.7737447482221848	1.5210109724663199
10956	35	36	Lingual Gyrus	zstat	-0.23388336906143603	0.09424630786935131
10956	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.6039722741521434	0.7486897619698751
10956	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.37278123765585947	0.6919118278674307
10956	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.8687779692211736	-0.7813177033399937
10956	39	40	Occipital Fusiform Gyrus	zstat	-0.07484893789457937	-1.1180170925984882
10956	40	41	Frontal Operculum Cortex	zstat	-0.4995128096359148	-0.7422105790264591
10956	41	42	Central Opercular Cortex	zstat	-0.00971149535441042	-0.9137795673979615
10956	42	43	Parietal Operculum Cortex	zstat	-0.7212686879432708	-0.9557193506965271
10956	43	44	Planum Polare	zstat	-0.6205240054925164	-0.3765235008327077
10956	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.6005119918287659	-0.005278347677031901
10956	45	46	Planum Temporale	zstat	-0.5372135950035707	-0.05179391433536449
10956	46	47	Supracalcarine Cortex	zstat	1.0847747476494058	0.16473813196446033
10956	47	48	Occipital Pole	zstat	0.05090532781098864	-0.6653720561530703
10958	0	1	Frontal Pole	zstat	-0.48890004337974124	0.12852562531134393
10958	1	2	Insular Cortex	zstat	-0.7387633305189694	0.572641843848897
10958	2	3	Superior Frontal Gyrus	zstat	-0.6615506058669078	0.703299628854596
10958	3	4	Middle Frontal Gyrus	zstat	-0.5330033723710358	1.124023736030542
10958	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.5492301032040856	0.7952465271676565
10958	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.6107572352621431	2.0914366098840724
10958	6	7	Precentral Gyrus	zstat	-0.6633775469519739	0.8267947867832346
10958	7	8	Temporal Pole	zstat	-0.10655906271622702	-0.5609506655333828
10958	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.9535512404134259	0.0973191330782496
10958	9	10	Superior Temporal Gyrus, posterior division	zstat	0.06541111279889796	0.3730210494265178
10958	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.05738807300022289	-1.0712995024981784
10958	11	12	Middle Temporal Gyrus, posterior division	zstat	0.272620429511892	-0.15237693934105043
10958	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.573445832413497	0.9516025878067232
10958	13	14	Inferior Temporal Gyrus, anterior division	zstat	0.3050403189184089	-0.32872353527387027
10958	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.0772187196747183	-0.2607743358523471
10958	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.4474249200316827	1.5964263417469615
10958	16	17	Postcentral Gyrus	zstat	-0.19149235808270296	1.1437456119802538
10958	17	18	Superior Parietal Lobule	zstat	-0.4698847773646217	2.094393638984405
10958	18	19	Supramarginal Gyrus, anterior division	zstat	-0.9689988574013114	1.2693010674910274
10958	19	20	Supramarginal Gyrus, posterior division	zstat	-0.6633192628312925	0.9913494982236738
10958	20	21	Angular Gyrus	zstat	-0.22041463192819633	0.3059362456359882
10958	21	22	Lateral Occipital Cortex, superior division	zstat	-0.4409007276994595	1.2654805769160504
10958	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.7269112404433704	1.3028074894455173
10958	23	24	Intracalcarine Cortex	zstat	-1.2839990325330064	0.13773197714849295
10958	24	25	Frontal Medial Cortex	zstat	-0.011218189682930391	-1.0913651873463277
10958	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.41511684723357306	1.636148645429293
10958	26	27	Subcallosal Cortex	zstat	0.5473105736166382	-0.9752188942122022
10958	27	28	Paracingulate Gyrus	zstat	-0.5271240012405675	0.4452108029888249
10958	28	29	Cingulate Gyrus, anterior division	zstat	-0.3797537360738191	0.16864857339989334
10958	29	30	Cingulate Gyrus, posterior division	zstat	-1.0882256600037217	1.208631359236581
10958	30	31	Precuneous Cortex	zstat	-0.6354363513890832	1.107286354493514
10958	31	32	Cuneal Cortex	zstat	-0.2335652624573889	0.05053533322204672
10958	32	33	Frontal Orbital Cortex	zstat	-0.09282562696826197	-0.3636483960589583
10958	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.2630410804583246	-0.4065703259635741
10958	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.11508370283991098	-0.1393644587119233
10958	35	36	Lingual Gyrus	zstat	-0.6753301169197164	-0.3041508629946377
10958	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.08648982122276269	-0.6154330616176181
10958	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.03762397647950728	-0.07542826939647113
10958	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.494865800070477	0.9121604806680775
10958	39	40	Occipital Fusiform Gyrus	zstat	-0.2621708334578822	1.0157149483297385
10958	40	41	Frontal Operculum Cortex	zstat	-1.0136981007335863	0.9114282033210542
10958	41	42	Central Opercular Cortex	zstat	-0.7283361164724612	0.3410991513301909
10958	42	43	Parietal Operculum Cortex	zstat	-0.5847631367177556	0.6941886882588437
10958	43	44	Planum Polare	zstat	-1.0429014197536495	-0.47645011202246484
10958	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.8771313679048337	0.24619048821508094
10958	45	46	Planum Temporale	zstat	-0.18913895265170866	0.20117394781318026
10958	46	47	Supracalcarine Cortex	zstat	-0.7390094168801257	-0.08389631300134227
10958	47	48	Occipital Pole	zstat	-0.31552501756521295	1.1533437598052678
10961	0	1	Frontal Pole	zstat	-0.3388126744050746	-0.3799037902712308
10961	1	2	Insular Cortex	zstat	0.0038219033115444185	0.5187411126822613
10961	2	3	Superior Frontal Gyrus	zstat	-0.015458845574221374	-0.5619913481929317
10961	3	4	Middle Frontal Gyrus	zstat	-0.04268798145727866	-1.2713665294064556
10961	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.26665368417114793	-0.9622341861554268
10961	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	0.33205371741188144	-1.0156681223878061
10961	6	7	Precentral Gyrus	zstat	0.18946214518108445	-0.8475843035594411
10961	7	8	Temporal Pole	zstat	0.0403782675809058	0.36903813702267857
10961	8	9	Superior Temporal Gyrus, anterior division	zstat	-1.0603026842841736	0.28730407547301207
10961	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.34455215626747	-0.3665839879041804
10961	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.29249513236764096	0.4554521676326699
10961	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.3271942305355149	-0.3799525585852995
10961	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.20728503589382577	-1.3944808826801025
10961	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.4973210428604448	0.02009735123072503
10961	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.015525453204099097	0.010114744655566471
10961	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.36237755880574696	-1.127306842550969
10961	16	17	Postcentral Gyrus	zstat	-0.21705390173722938	-0.7619240084155867
10961	17	18	Superior Parietal Lobule	zstat	0.0827212868810795	-1.3680399965548038
10961	18	19	Supramarginal Gyrus, anterior division	zstat	0.08694409386716197	-0.8773606298939773
10961	19	20	Supramarginal Gyrus, posterior division	zstat	-0.082479896550816	-1.0676679241596847
10961	20	21	Angular Gyrus	zstat	-0.24483828512841815	-0.9837082244081601
10961	21	22	Lateral Occipital Cortex, superior division	zstat	-0.47330516008766205	-0.7840618040418832
10961	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.20560680777723675	0.16967636574859954
10961	23	24	Intracalcarine Cortex	zstat	-1.2240382517327406	0.3485338859942267
10961	24	25	Frontal Medial Cortex	zstat	-0.6270948898952111	0.42848206150959783
10961	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.282861262824185	-0.5752249972562847
10961	26	27	Subcallosal Cortex	zstat	-0.5328674751853284	-0.3465000308262041
10961	27	28	Paracingulate Gyrus	zstat	-0.9253725783609544	0.8163195686762487
10961	28	29	Cingulate Gyrus, anterior division	zstat	-1.0056709729655637	1.1415608044792291
10961	29	30	Cingulate Gyrus, posterior division	zstat	-1.1643523056230374	0.5349630808368924
10961	30	31	Precuneous Cortex	zstat	-1.0577497144832713	0.1869646015465073
10961	31	32	Cuneal Cortex	zstat	-1.943282917590023	-0.2713752394251899
10961	32	33	Frontal Orbital Cortex	zstat	-0.2447060333325376	-0.1259962356956355
10961	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.18530800953660412	0.529325023559293
10961	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.684901893581044	0.9126856592149948
10961	35	36	Lingual Gyrus	zstat	-1.0198013413176203	-0.07463179382581361
10961	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.37363161396644745	1.0345814380260574
10961	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.575756402209757	0.17928181023023568
10961	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.5276668524120347	-0.0643199455724763
10961	39	40	Occipital Fusiform Gyrus	zstat	-0.684261259766344	-0.32133197321254614
10961	40	41	Frontal Operculum Cortex	zstat	-0.6611364260002845	-0.01691152245988052
10961	41	42	Central Opercular Cortex	zstat	0.15084826611897353	-0.11891811032717381
10961	42	43	Parietal Operculum Cortex	zstat	0.12685492397274178	0.18886571622933473
10961	43	44	Planum Polare	zstat	0.3513472895600072	1.2740988632884473
10961	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	0.1604655054312045	1.0567623799975772
10961	45	46	Planum Temporale	zstat	0.4798641080414706	1.2592991223723893
10961	46	47	Supracalcarine Cortex	zstat	-1.6682598245270708	0.5910767836080111
10961	47	48	Occipital Pole	zstat	-0.022757866902217722	0.385853284577762
10966	0	1	Frontal Pole	zstat	-0.7463517912680262	-0.03376871143520124
10966	1	2	Insular Cortex	zstat	-0.030156195496750964	0.33906124586328734
10966	2	3	Superior Frontal Gyrus	zstat	-1.382614916702788	-0.026650140008032733
10966	3	4	Middle Frontal Gyrus	zstat	-1.6404917134738586	-0.061094138417772025
