subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
10952	5	6	Inferior Frontal Gyrus, pars opercularis	cope	47.76401033454668	7.918156085483951
10952	6	7	Precentral Gyrus	cope	50.491268694017464	-3.893819901222029
10952	7	8	Temporal Pole	cope	-93.72330543153778	-0.8312263128839372
10952	8	9	Superior Temporal Gyrus, anterior division	cope	-55.59781230168465	4.311042023860874
10952	9	10	Superior Temporal Gyrus, posterior division	cope	-34.274532155315214	-0.13842915791969795
10952	10	11	Middle Temporal Gyrus, anterior division	cope	-181.9375042246349	4.303085813517057
10952	11	12	Middle Temporal Gyrus, posterior division	cope	-85.50824708530952	1.7338403303584768
10952	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-2.035534306438294	2.820575915929058
10952	13	14	Inferior Temporal Gyrus, anterior division	cope	-171.71751737876755	1.4577649915535775
10952	14	15	Inferior Temporal Gyrus, posterior division	cope	-113.08814071313769	-0.0303381198517433
10952	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-238.97383974737195	1.6498699008813822
10952	16	17	Postcentral Gyrus	cope	-5.147816649571709	-5.430996859229534
10952	17	18	Superior Parietal Lobule	cope	135.7942555335563	-1.697438263722996
10952	18	19	Supramarginal Gyrus, anterior division	cope	65.02496196707642	-5.360496069244066
10952	19	20	Supramarginal Gyrus, posterior division	cope	79.35772843644828	-2.6667238611268584
10952	20	21	Angular Gyrus	cope	17.501367017778044	3.0814016080475626
10952	21	22	Lateral Occipital Cortex, superior division	cope	-6.890796922551875	4.447660296148812
10952	22	23	Lateral Occipital Cortex, inferior division	cope	-25.04556876208809	0.3932057360152473
10952	23	24	Intracalcarine Cortex	cope	-9.516673819071356	-8.685930625633391
10952	24	25	Frontal Medial Cortex	cope	-176.1254037948365	12.820105533577925
10952	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	20.051836191802412	-6.589484467548695
10952	26	27	Subcallosal Cortex	cope	-260.6129331625425	-3.8903692338042535
10952	27	28	Paracingulate Gyrus	cope	-206.1466131255783	-0.8005201621871008
10952	28	29	Cingulate Gyrus, anterior division	cope	-28.272217198448665	-3.6474073641515194
10952	29	30	Cingulate Gyrus, posterior division	cope	-208.37449580948694	6.030875172527773
10952	30	31	Precuneous Cortex	cope	-145.20351256725354	5.563402825993945
10952	31	32	Cuneal Cortex	cope	-32.96927362350033	-15.650146478493832
10952	32	33	Frontal Orbital Cortex	cope	-165.27374773344468	2.967791063711047
10952	33	34	Parahippocampal Gyrus, anterior division	cope	-270.0280071117182	0.3389567725104898
10952	34	35	Parahippocampal Gyrus, posterior division	cope	-117.40938740665058	-2.7154439264803
10952	35	36	Lingual Gyrus	cope	-32.09479444426473	-11.528922210835855
10952	36	37	Temporal Fusiform Cortex, anterior division	cope	-340.9692970398047	1.1869588953489107
10952	37	38	Temporal Fusiform Cortex, posterior division	cope	-174.5748846724809	2.6189386412539806
10952	38	39	Temporal Occipital Fusiform Cortex	cope	-45.56621324789675	7.299989995022876
10952	39	40	Occipital Fusiform Gyrus	cope	-132.03383910927113	1.4383245912951557
10952	40	41	Frontal Operculum Cortex	cope	-167.38741294075461	-6.6264665843058035
10952	41	42	Central Opercular Cortex	cope	49.58993650557708	-12.46949070969001
10952	42	43	Parietal Operculum Cortex	cope	42.81850032455425	-4.740368119261327
10952	43	44	Planum Polare	cope	35.312113798756634	-10.006373160412066
10952	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-32.716410587185536	-6.015758697861969
10952	45	46	Planum Temporale	cope	70.70101635888673	-4.96200826532953
10952	46	47	Supracalcarine Cortex	cope	-1.5474167783209618	-7.845520479564971
10952	47	48	Occipital Pole	cope	-24.425742042264076	-5.788489177119585
10956	0	1	Frontal Pole	cope	-41.405281097673274	-0.29490678909673396
10956	1	2	Insular Cortex	cope	-109.63512094874606	-2.3001366975859425
10956	2	3	Superior Frontal Gyrus	cope	-56.31401802188533	-0.2873494411541629
10956	3	4	Middle Frontal Gyrus	cope	-27.120487661938537	-0.8009325865700361
10956	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-29.885016997951432	-2.5138488450523364
10956	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-55.47913297690229	-4.57316829376468
10956	6	7	Precentral Gyrus	cope	-11.611222751628077	-2.595739972889674
10956	7	8	Temporal Pole	cope	-92.64595312766885	-0.6230729467423173
10956	8	9	Superior Temporal Gyrus, anterior division	cope	-176.11427554136668	0.1933900845929598
10956	9	10	Superior Temporal Gyrus, posterior division	cope	-212.62071823899623	-3.717301067472859
10956	10	11	Middle Temporal Gyrus, anterior division	cope	-71.73260200877688	1.807309262797848
10956	11	12	Middle Temporal Gyrus, posterior division	cope	-128.91578567927158	-2.3035778161285543
10956	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-79.72587623905282	-4.133351070443847
10956	13	14	Inferior Temporal Gyrus, anterior division	cope	-76.43290339194283	1.3661339111163242
10956	14	15	Inferior Temporal Gyrus, posterior division	cope	-6.526564735877937	0.8891143963985587
10956	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-18.24504909400981	-2.1873207271460497
10956	16	17	Postcentral Gyrus	cope	17.909791376720303	-1.251324957954019
10956	17	18	Superior Parietal Lobule	cope	-43.12663411131994	-2.3119820962682014
10956	18	19	Supramarginal Gyrus, anterior division	cope	-40.96523870775407	-4.976148172423105
10956	19	20	Supramarginal Gyrus, posterior division	cope	-150.6433216821591	-3.611668976867018
10956	20	21	Angular Gyrus	cope	-166.23478507530416	-2.726960086424452
10956	21	22	Lateral Occipital Cortex, superior division	cope	-48.88322922106808	-1.7954987907225561
10956	22	23	Lateral Occipital Cortex, inferior division	cope	-67.23260893301415	-4.929370398064041
10956	23	24	Intracalcarine Cortex	cope	155.48545472293455	2.898334221046958
10956	24	25	Frontal Medial Cortex	cope	-164.92114270420362	-2.038815062783711
10956	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-133.44214550748066	-4.9347571649563475
10956	26	27	Subcallosal Cortex	cope	-24.424972077516408	0.8106214064674881
10956	27	28	Paracingulate Gyrus	cope	-53.9340602324442	4.097329802927451
10956	28	29	Cingulate Gyrus, anterior division	cope	-89.90205101779331	0.610429522511352
10956	29	30	Cingulate Gyrus, posterior division	cope	-274.31208324796813	4.382276073259967
10956	30	31	Precuneous Cortex	cope	-306.868088750887	6.80153535325189
10956	31	32	Cuneal Cortex	cope	70.67526918094597	2.111105880074352
10956	32	33	Frontal Orbital Cortex	cope	-87.71035379438545	-0.5865825523859899
10956	33	34	Parahippocampal Gyrus, anterior division	cope	10.493087156156523	5.988951882798703
10956	34	35	Parahippocampal Gyrus, posterior division	cope	-172.3424181082901	9.382930028944646
10956	35	36	Lingual Gyrus	cope	-56.83375841881703	1.4002559549537175
10956	36	37	Temporal Fusiform Cortex, anterior division	cope	-71.97096411422794	3.596591574186129
10956	37	38	Temporal Fusiform Cortex, posterior division	cope	-50.637645256703976	3.3252179237361514
10956	38	39	Temporal Occipital Fusiform Cortex	cope	-120.86541848096181	-4.10824257421693
10956	39	40	Occipital Fusiform Gyrus	cope	-15.09606018712579	-5.73810858755025
10956	40	41	Frontal Operculum Cortex	cope	-87.08149876314052	-5.366776379874023
10956	41	42	Central Opercular Cortex	cope	-2.976610301701554	-5.10838031970904
10956	42	43	Parietal Operculum Cortex	cope	-115.79891789810458	-6.028639662952924
10956	43	44	Planum Polare	cope	-111.70165740146892	-2.620624962141951
10956	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-87.14987053327297	-0.08528047301355869
10956	45	46	Planum Temporale	cope	-73.9636870305624	-1.2132612818263864
10956	46	47	Supracalcarine Cortex	cope	192.419149297349	1.4809635720671492
10956	47	48	Occipital Pole	cope	5.3210402544776745	-3.2671998696897315
10958	0	1	Frontal Pole	cope	-205.05958459136784	1.6874162145040248
10958	1	2	Insular Cortex	cope	-257.439623842451	4.598328202173732
10958	2	3	Superior Frontal Gyrus	cope	-204.71225966103472	6.399024243073187
10958	3	4	Middle Frontal Gyrus	cope	-180.94286253262436	10.071941428164989
10958	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-182.96965961679476	7.348433151102086
10958	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-208.2965309325204	20.333277505039163
10958	6	7	Precentral Gyrus	cope	-188.9571881076505	6.1781904778871075
10958	7	8	Temporal Pole	cope	-74.24312161261827	-5.059829600305618
10958	8	9	Superior Temporal Gyrus, anterior division	cope	-249.6439369385059	0.25320537770405793
10958	9	10	Superior Temporal Gyrus, posterior division	cope	13.38856974282822	3.2324202167862035
10958	10	11	Middle Temporal Gyrus, anterior division	cope	5.289066121471462	-9.942368442398399
10958	11	12	Middle Temporal Gyrus, posterior division	cope	95.78399186481246	-1.2779840680166872
10958	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-155.6402341633666	6.868208551355362
10958	13	14	Inferior Temporal Gyrus, anterior division	cope	79.6502801680706	-2.55515478247468
10958	14	15	Inferior Temporal Gyrus, posterior division	cope	-21.308919194928823	-2.721421724098617
10958	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-151.96536115996207	11.674206588028083
10958	16	17	Postcentral Gyrus	cope	-74.83047285442767	8.249771214556354
10958	17	18	Superior Parietal Lobule	cope	-103.58714976132386	15.890637089197678
10958	18	19	Supramarginal Gyrus, anterior division	cope	-251.12390289814383	7.968114324683254
10958	19	20	Supramarginal Gyrus, posterior division	cope	-195.5593609461309	7.678085508834684
10958	20	21	Angular Gyrus	cope	-47.41493712876673	2.503800481761425
10958	21	22	Lateral Occipital Cortex, superior division	cope	-122.74821172598256	9.930067704896757
10958	22	23	Lateral Occipital Cortex, inferior division	cope	-182.6144084079279	8.125745479900797
10958	23	24	Intracalcarine Cortex	cope	-448.0141413977174	1.4954178243461482
10958	24	25	Frontal Medial Cortex	cope	-47.96966123792296	-13.185445195367784
10958	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-132.12310210675807	11.744399108798117
10958	26	27	Subcallosal Cortex	cope	273.16830931718533	-11.91269661334988
10958	27	28	Paracingulate Gyrus	cope	-168.46879351787558	3.7087459252175172
10958	28	29	Cingulate Gyrus, anterior division	cope	-103.83003471242422	0.7939275893090704
10958	29	30	Cingulate Gyrus, posterior division	cope	-340.03746854237147	12.262371204241045
10958	30	31	Precuneous Cortex	cope	-231.48407520969909	12.382856910659205
10958	31	32	Cuneal Cortex	cope	-102.38095249754362	3.1008028527948914
10958	32	33	Frontal Orbital Cortex	cope	-30.543882195092394	-3.63219788992113
10958	33	34	Parahippocampal Gyrus, anterior division	cope	-150.1625035620105	-5.053821082449461
10958	34	35	Parahippocampal Gyrus, posterior division	cope	-64.72316755798627	-1.1803433294003864
10958	35	36	Lingual Gyrus	cope	-214.42182411876044	-1.1591333463395896
10958	36	37	Temporal Fusiform Cortex, anterior division	cope	-55.770116792502975	-5.8172777321268905
10958	37	38	Temporal Fusiform Cortex, posterior division	cope	-10.002341255160905	-0.8741659640908408
10958	38	39	Temporal Occipital Fusiform Cortex	cope	-150.66076147340738	6.329765286385233
10958	39	40	Occipital Fusiform Gyrus	cope	-94.56018584984888	6.7825859658226415
10958	40	41	Frontal Operculum Cortex	cope	-318.26474677990467	7.965399248071578
10958	41	42	Central Opercular Cortex	cope	-225.8183087564983	2.58852963436933
10958	42	43	Parietal Operculum Cortex	cope	-176.2782417171195	5.357515682726342
10958	43	44	Planum Polare	cope	-361.4495388683472	-4.4284291210680315
10958	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-271.41365380111375	2.6251144872780907
10958	45	46	Planum Temporale	cope	-54.268200167658584	2.3448169923431323
10958	46	47	Supracalcarine Cortex	cope	-296.32499408721924	-0.1924494444689852
10958	47	48	Occipital Pole	cope	-102.40317585509732	9.884377980274204
10961	0	1	Frontal Pole	cope	-63.12950526871104	-3.114580319200605
10961	1	2	Insular Cortex	cope	0.2075345465363782	4.5992844890870845
10961	2	3	Superior Frontal Gyrus	cope	-4.763550940225771	-4.260617609475057
10961	3	4	Middle Frontal Gyrus	cope	-8.142893803122186	-9.93398323128341
10961	4	5	Inferior Frontal Gyrus, pars triangularis	cope	41.42172663713541	-7.681826754430428
10961	5	6	Inferior Frontal Gyrus, pars opercularis	cope	56.94360111371292	-8.159504711854732
10961	6	7	Precentral Gyrus	cope	31.519807584702722	-6.17144666278493
10961	7	8	Temporal Pole	cope	17.92688677203184	2.7394392951011626
10961	8	9	Superior Temporal Gyrus, anterior division	cope	-176.35050919545003	1.6431594939568104
10961	9	10	Superior Temporal Gyrus, posterior division	cope	-71.42692169353559	-4.0193662084760025
10961	10	11	Middle Temporal Gyrus, anterior division	cope	-51.19979295908515	2.9251225531490435
10961	11	12	Middle Temporal Gyrus, posterior division	cope	-59.55838563433837	-3.431133911441533
10961	12	13	Middle Temporal Gyrus, temporooccipital part	cope	25.684498370144684	-10.708749091514019
10961	13	14	Inferior Temporal Gyrus, anterior division	cope	-89.9732965294426	0.09751750405370836
10961	14	15	Inferior Temporal Gyrus, posterior division	cope	1.0874888550680122	0.05524097827155795
10961	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-72.49903818675831	-8.074686958703017
10961	16	17	Postcentral Gyrus	cope	-36.787501186250665	-5.927845269631108
10961	17	18	Superior Parietal Lobule	cope	10.677688496632213	-11.254050500660993
10961	18	19	Supramarginal Gyrus, anterior division	cope	3.751512576584463	-5.420957008652665
10961	19	20	Supramarginal Gyrus, posterior division	cope	-6.298498852160835	-7.673153435306724
10961	20	21	Angular Gyrus	cope	-43.88106722611612	-7.707260520709797
10961	21	22	Lateral Occipital Cortex, superior division	cope	-85.26959191981875	-6.786776625310589
10961	22	23	Lateral Occipital Cortex, inferior division	cope	-32.51332979670621	0.49348914448618153
10961	23	24	Intracalcarine Cortex	cope	-242.79256266448283	2.4816185511532693
10961	24	25	Frontal Medial Cortex	cope	-130.76081771123495	4.085242834153539
10961	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-67.5390888359901	-3.654600470257621
10961	26	27	Subcallosal Cortex	cope	-135.01317938543284	-4.630766267404677
10961	27	28	Paracingulate Gyrus	cope	-188.36673453261295	6.997912146834799
10961	28	29	Cingulate Gyrus, anterior division	cope	-208.8272575978979	9.49032834192523
10961	29	30	Cingulate Gyrus, posterior division	cope	-255.58980351856778	4.677654281744999
10961	30	31	Precuneous Cortex	cope	-222.34656275705157	1.986921160592131
10961	31	32	Cuneal Cortex	cope	-414.18330796727054	-2.37206269103423
10961	32	33	Frontal Orbital Cortex	cope	-47.1448584972793	-1.069663214083897
10961	33	34	Parahippocampal Gyrus, anterior division	cope	-53.75835613153908	6.429506987893739
10961	34	35	Parahippocampal Gyrus, posterior division	cope	-138.294332190842	7.636879911428353
10961	35	36	Lingual Gyrus	cope	-225.8945207450554	-0.2763740926554902
10961	36	37	Temporal Fusiform Cortex, anterior division	cope	-76.06274196188501	9.482804975178462
10961	37	38	Temporal Fusiform Cortex, posterior division	cope	-117.03965123949281	1.274844174005617
10961	38	39	Temporal Occipital Fusiform Cortex	cope	-117.03549642718076	-1.002240231387809
10961	39	40	Occipital Fusiform Gyrus	cope	-139.7991104837769	-2.0663291918091042
10961	40	41	Frontal Operculum Cortex	cope	-134.8792561763475	-0.3777537804934345
10961	41	42	Central Opercular Cortex	cope	29.52686027225511	-1.4683793765066677
10961	42	43	Parietal Operculum Cortex	cope	23.769177525933017	1.527849710716625
10961	43	44	Planum Polare	cope	69.88750059686544	10.484422559416249
10961	44	45	Heschl's Gyrus (includes H1 and H2)	cope	29.75395754625171	8.004212105260466
10961	45	46	Planum Temporale	cope	77.4054383855117	7.758347900785568
10961	46	47	Supracalcarine Cortex	cope	-391.6381810776731	5.125169550128122
10961	47	48	Occipital Pole	cope	-21.95987936974709	2.4451383025691174
10966	0	1	Frontal Pole	cope	-160.52223278389593	-0.0852666172077145
10966	1	2	Insular Cortex	cope	-9.842606475790504	2.156180377211326
10966	2	3	Superior Frontal Gyrus	cope	-238.62616199752878	-0.3199299714754797
10966	3	4	Middle Frontal Gyrus	cope	-321.29283563616656	-0.36991005414863126
10966	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-293.42526820575426	-4.736172479998166
10966	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-369.50524203525686	0.7599888084123957
10966	6	7	Precentral Gyrus	cope	-82.39141095541572	5.387157970542636
10966	7	8	Temporal Pole	cope	-68.54866094899417	-1.8973622398495695
10966	8	9	Superior Temporal Gyrus, anterior division	cope	-127.34842626131498	-1.9884336678920171
10966	9	10	Superior Temporal Gyrus, posterior division	cope	-77.90769231425864	-2.1705679842331387
10966	10	11	Middle Temporal Gyrus, anterior division	cope	-0.23675434531560585	-4.280239137067501
10966	11	12	Middle Temporal Gyrus, posterior division	cope	-148.77701066110444	-5.297552244958611
10966	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-288.91498028272775	-5.675336479577025
10966	13	14	Inferior Temporal Gyrus, anterior division	cope	3.4027101866592315	1.1372674267143892
10966	14	15	Inferior Temporal Gyrus, posterior division	cope	-45.04809742478732	-2.7550282465818516
10966	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-305.5579253235218	-3.6551102010095353
10966	16	17	Postcentral Gyrus	cope	27.888388179579508	6.700497418201893
10966	17	18	Superior Parietal Lobule	cope	-214.83998328118813	1.8479943265282888
10966	18	19	Supramarginal Gyrus, anterior division	cope	12.058510669969298	3.6104339177202847
10966	19	20	Supramarginal Gyrus, posterior division	cope	-262.4084791979677	2.0598986304446902
10966	20	21	Angular Gyrus	cope	-265.29437687276356	-4.024674025222394
10966	21	22	Lateral Occipital Cortex, superior division	cope	-212.21447079804977	0.9267111867635406
10966	22	23	Lateral Occipital Cortex, inferior division	cope	-150.83417992958093	-0.8386011562187857
10966	23	24	Intracalcarine Cortex	cope	-69.2222177730692	10.065411996803018
10966	24	25	Frontal Medial Cortex	cope	133.799809064333	5.7948260218803345
10966	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-24.200509064503617	2.585664102999569
10966	26	27	Subcallosal Cortex	cope	44.65553328073942	-3.93725440734281
10966	27	28	Paracingulate Gyrus	cope	-152.42717823631492	5.915510268372642
10966	28	29	Cingulate Gyrus, anterior division	cope	-67.42217587517038	2.9653794377824187
10966	29	30	Cingulate Gyrus, posterior division	cope	-260.50092117539475	-0.9280498909226486
10966	30	31	Precuneous Cortex	cope	-160.70704368622555	3.5006446673595835
10966	31	32	Cuneal Cortex	cope	-90.0570253703388	5.32166614129462
10966	32	33	Frontal Orbital Cortex	cope	-19.802842084366603	-2.9912674378848148
10966	33	34	Parahippocampal Gyrus, anterior division	cope	54.372512218171515	2.766232399558401
10966	34	35	Parahippocampal Gyrus, posterior division	cope	67.05625713208936	1.5690463873575318
10966	35	36	Lingual Gyrus	cope	-80.49483456711175	8.87074660820517
10966	36	37	Temporal Fusiform Cortex, anterior division	cope	-101.14853357761464	0.28949311298998537
10966	37	38	Temporal Fusiform Cortex, posterior division	cope	-81.47300818936961	-2.060975855092555
10966	38	39	Temporal Occipital Fusiform Cortex	cope	-204.451474191626	-1.1247350404082812
10966	39	40	Occipital Fusiform Gyrus	cope	-247.3434509484593	2.9499401959693143
10966	40	41	Frontal Operculum Cortex	cope	-228.9069973823904	3.5919879010091966
10966	41	42	Central Opercular Cortex	cope	42.354885111986235	8.175303993692015
10966	42	43	Parietal Operculum Cortex	cope	-23.11136413074387	5.7960118393409
10966	43	44	Planum Polare	cope	-96.96134882255365	2.4063251219291724
10966	44	45	Heschl's Gyrus (includes H1 and H2)	cope	25.097201506388352	5.301752641041707
10966	45	46	Planum Temporale	cope	-56.18964569423338	7.196162803980865
10966	46	47	Supracalcarine Cortex	cope	27.121659674543015	3.6447414616320994
10966	47	48	Occipital Pole	cope	-104.4423097679893	-1.7022400057956897
10969	0	1	Frontal Pole	cope	-97.31356113413206	1.7982479530001676
10969	1	2	Insular Cortex	cope	42.51889197974176	-1.565799355029785
10969	2	3	Superior Frontal Gyrus	cope	-166.33363606333805	3.671786198287504
10969	3	4	Middle Frontal Gyrus	cope	-170.03240845645126	6.460572462368338
10969	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-168.6981876350324	-0.3568175939635861
10969	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-144.62748704307114	2.944548883052979
10969	6	7	Precentral Gyrus	cope	52.13949672912596	1.534965814765937
10969	7	8	Temporal Pole	cope	-34.0061692099899	-0.5051454920377243
10969	8	9	Superior Temporal Gyrus, anterior division	cope	187.64305280294172	-0.6165174489793105
10969	9	10	Superior Temporal Gyrus, posterior division	cope	222.39696009902212	1.2649193494943538
10969	10	11	Middle Temporal Gyrus, anterior division	cope	-92.61724746903377	-0.38388100360909394
10969	11	12	Middle Temporal Gyrus, posterior division	cope	-48.30945590931348	2.592488292890892
10969	12	13	Middle Temporal Gyrus, temporooccipital part	cope	2.5122697103302287	2.7690824783462236
10969	13	14	Inferior Temporal Gyrus, anterior division	cope	-70.21918009688868	-1.1973331783341585
10969	14	15	Inferior Temporal Gyrus, posterior division	cope	31.590543556504134	-1.9897233839559796
10969	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	45.60929818035785	2.0534000504299748
10969	16	17	Postcentral Gyrus	cope	114.92985737536264	1.8790017141458457
10969	17	18	Superior Parietal Lobule	cope	88.19493740448958	1.0276544438112831
10969	18	19	Supramarginal Gyrus, anterior division	cope	100.03436517914136	-2.9557331877406896
10969	19	20	Supramarginal Gyrus, posterior division	cope	16.162695774642398	1.5135519539383617
10969	20	21	Angular Gyrus	cope	-146.46199974674863	6.104210254972621
10969	21	22	Lateral Occipital Cortex, superior division	cope	-29.272614290815046	2.9728669449958383
10969	22	23	Lateral Occipital Cortex, inferior division	cope	88.51321236131909	-0.9577435402982931
10969	23	24	Intracalcarine Cortex	cope	85.41166803376942	-7.021940174240778
10969	24	25	Frontal Medial Cortex	cope	-81.19680507259166	-2.939467782111746
10969	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	5.088100822390737	2.215437675628031
10969	26	27	Subcallosal Cortex	cope	16.465035197368035	0.5035589519315041
10969	27	28	Paracingulate Gyrus	cope	-237.14016049632286	1.8890439576127165
10969	28	29	Cingulate Gyrus, anterior division	cope	-158.253487886198	0.18404521901279855
10969	29	30	Cingulate Gyrus, posterior division	cope	-242.71450195680345	1.5746457173749804
10969	30	31	Precuneous Cortex	cope	-188.79554759464332	-0.041544420183255326
10969	31	32	Cuneal Cortex	cope	180.647556493129	-6.882725349030645
10969	32	33	Frontal Orbital Cortex	cope	-93.67280381623236	1.1772668590419926
10969	33	34	Parahippocampal Gyrus, anterior division	cope	24.888104156450886	-4.288367370258918
10969	34	35	Parahippocampal Gyrus, posterior division	cope	45.40346488232883	-0.5663136699605944
10969	35	36	Lingual Gyrus	cope	120.27165676022348	-6.444222742527429
10969	36	37	Temporal Fusiform Cortex, anterior division	cope	-166.014696290307	-1.3853817759676184
10969	37	38	Temporal Fusiform Cortex, posterior division	cope	50.988479209348895	-1.6496029147217468
10969	38	39	Temporal Occipital Fusiform Cortex	cope	35.37745675945799	-0.19621758723200364
10969	39	40	Occipital Fusiform Gyrus	cope	145.88993484615733	1.783596561575132
10969	40	41	Frontal Operculum Cortex	cope	-80.21112330445722	-1.0954899328346013
10969	41	42	Central Opercular Cortex	cope	169.08202089679557	-3.471617198819595
10969	42	43	Parietal Operculum Cortex	cope	245.3577453248997	-1.760542427610398
10969	43	44	Planum Polare	cope	90.67922959891894	-1.0034779640099474
10969	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-46.95812999872568	0.5186134226585862
10969	45	46	Planum Temporale	cope	156.90836336424476	-1.3328636325392718
10969	46	47	Supracalcarine Cortex	cope	290.11659502475817	-11.690817416962632
10969	47	48	Occipital Pole	cope	97.72985943358137	-2.8949127464661824
10977	0	1	Frontal Pole	cope	106.63085931740984	-1.5305330699477107
10977	1	2	Insular Cortex	cope	-31.6644391595218	-2.5976305682375287
10977	2	3	Superior Frontal Gyrus	cope	27.980243903315802	-3.4069141297922645
10977	3	4	Middle Frontal Gyrus	cope	68.49196425270671	-1.9616370970379207
10977	4	5	Inferior Frontal Gyrus, pars triangularis	cope	196.14044727603778	-2.3585360712529835
10977	5	6	Inferior Frontal Gyrus, pars opercularis	cope	271.9794545124898	-3.7204633504013813
10977	6	7	Precentral Gyrus	cope	82.9477602720287	1.0075249602645855
10977	7	8	Temporal Pole	cope	-0.38933758852957784	1.242720494002375
10977	8	9	Superior Temporal Gyrus, anterior division	cope	-166.4927474272557	3.8256076072987457
10977	9	10	Superior Temporal Gyrus, posterior division	cope	-167.31277712250684	0.46858246035438467
10977	10	11	Middle Temporal Gyrus, anterior division	cope	-104.58787001048896	5.676818851348179
10977	11	12	Middle Temporal Gyrus, posterior division	cope	-45.901936332963906	2.215162206965723
10977	12	13	Middle Temporal Gyrus, temporooccipital part	cope	4.7327433334256135	4.089963499369532
10977	13	14	Inferior Temporal Gyrus, anterior division	cope	-87.28197204537645	-4.7059943055921405
10977	14	15	Inferior Temporal Gyrus, posterior division	cope	128.74089461393208	0.02792577126358704
10977	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	130.23907534749623	2.703044733765827
10977	16	17	Postcentral Gyrus	cope	23.089056812840635	0.21996586705598495
10977	17	18	Superior Parietal Lobule	cope	14.079635537046148	1.7487216108891712
10977	18	19	Supramarginal Gyrus, anterior division	cope	-14.037936692602104	1.6378370731379146
10977	19	20	Supramarginal Gyrus, posterior division	cope	-4.737809079409753	2.1059051829314717
10977	20	21	Angular Gyrus	cope	63.96520685630988	4.033528381607438
10977	21	22	Lateral Occipital Cortex, superior division	cope	21.10372861124427	1.4156405079118377
10977	22	23	Lateral Occipital Cortex, inferior division	cope	-13.7072963966224	4.038797835174376
10977	23	24	Intracalcarine Cortex	cope	84.371054834168	2.693785399100689
10977	24	25	Frontal Medial Cortex	cope	-4.551463172368124	13.784162928340361
10977	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	74.64749602127719	0.24166897948315316
10977	26	27	Subcallosal Cortex	cope	535.0992501368889	8.397838510601566
10977	27	28	Paracingulate Gyrus	cope	65.88429676792818	-0.5417889296367955
10977	28	29	Cingulate Gyrus, anterior division	cope	43.95528674239324	-0.5132978501607826
10977	29	30	Cingulate Gyrus, posterior division	cope	148.86472513737849	6.546373297267727
10977	30	31	Precuneous Cortex	cope	35.084544980988674	4.158311342753151
10977	31	32	Cuneal Cortex	cope	114.41300984682668	0.06299958799752983
10977	32	33	Frontal Orbital Cortex	cope	158.4919042656415	-0.2920880698686717
10977	33	34	Parahippocampal Gyrus, anterior division	cope	151.8737103411087	2.3978439591025555
10977	34	35	Parahippocampal Gyrus, posterior division	cope	144.22722587315542	6.145360985487032
10977	35	36	Lingual Gyrus	cope	-60.24339686900317	2.1320398943016103
10977	36	37	Temporal Fusiform Cortex, anterior division	cope	441.4827410921137	-1.0932373810321727
10977	37	38	Temporal Fusiform Cortex, posterior division	cope	123.70173393202731	5.752655692620559
10977	38	39	Temporal Occipital Fusiform Cortex	cope	-7.837036037854649	7.431932119384853
10977	39	40	Occipital Fusiform Gyrus	cope	176.09179068899027	5.338826784814227
10977	40	41	Frontal Operculum Cortex	cope	206.41690597013266	-10.618228773954286
10977	41	42	Central Opercular Cortex	cope	66.3680780968708	2.4910475677341877
10977	42	43	Parietal Operculum Cortex	cope	50.1044422496999	1.9527117878713924
10977	43	44	Planum Polare	cope	-326.19463883647484	2.5235890137842136
10977	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-16.309524780817434	-0.16358248329834588
