i	j	k	mni_x_mm	mni_y_mm	mni_z_mm	tg_mean_cope_recip_gt_nonrecip	tg_sd_cope_recip_gt_nonrecip	tg_sem_cope_recip_gt_nonrecip	ug_mean_cope_fairness_pmod	ug_sd_cope_fairness_pmod	ug_sem_cope_fairness_pmod	signed_odr_residual
16	33	27	-31.600002	-20.700001	8.190001	-9.793463367	212.1122909	18.4620052	0.005303625836	7.917840607	0.6891595665	-0.4846698821
16	33	28	-31.600002	-20.700001	11.160001	5.797501184	203.7495888	17.73412541	-0.4543440098	6.788530009	0.5908656957	-1.081881631
16	33	29	-31.600002	-20.700001	14.130001	12.9111173	190.0872161	16.5449685	-1.345060478	6.948910741	0.6048250466	-2.035337315
16	33	30	-31.600002	-20.700001	17.100001	6.874669718	177.233148	15.42616548	-1.854125914	6.930655847	0.603236162	-2.491114474
16	33	31	-31.600002	-20.700001	20.070001	9.487427683	166.5983262	14.50052306	-1.539129951	7.161809197	0.6233554788	-2.199186983
16	34	30	-31.600002	-18.000001	17.100001	9.665715217	169.8360576	14.7823314	-1.585118227	7.139942596	0.6214522354	-2.246746761
16	35	30	-31.600002	-15.300001	17.100001	14.58914458	169.7430551	14.77423657	-0.6700833801	6.614398812	0.5757095204	-1.3751942
16	36	29	-31.600002	-12.600001	14.130001	37.9909216	157.1792123	13.68069442	-0.1333817523	6.603879735	0.5747939522	-1.045021765
16	36	30	-31.600002	-12.600001	17.100001	24.70813772	163.9669165	14.27148824	0.5055901083	5.785900343	0.5035979846	-0.288861247
16	41	28	-31.600002	0.899999	11.160001	8.88501581	209.2865828	18.21605888	1.241841605	7.017310115	0.610778448	0.586992259
16	41	29	-31.600002	0.899999	14.130001	-2.829599136	167.8220321	14.60703298	0.4884850157	7.372905829	0.6417290821	-0.0629597215
16	42	27	-31.600002	3.599999	8.190001	-6.625747887	224.628295	19.55138353	1.31257239	7.251850693	0.631192585	0.7945945697
16	42	28	-31.600002	3.599999	11.160001	12.65639463	216.8489028	18.87427434	1.27169794	7.817332621	0.6804114693	0.5835670095
16	42	29	-31.600002	3.599999	14.130001	10.10058382	189.2190838	16.46940729	0.7431346379	7.286192565	0.6341816613	0.07757796498
16	43	19	-31.600002	6.299999	-15.569999	-9.364929907	300.2300153	26.13166865	1.378718978	11.84274741	1.030778855	0.8849104137
16	43	20	-31.600002	6.299999	-12.599999	13.78958258	220.892359	19.22621203	0.4942076407	8.019373745	0.6979968919	-0.2038928014
16	43	27	-31.600002	6.299999	8.190001	-15.72495783	213.4611222	18.57940589	0.9283969681	7.450881356	0.6485159806	0.4907298173
16	43	28	-31.600002	6.299999	11.160001	10.59941696	216.0497011	18.80471277	1.285539595	7.924099832	0.6897043622	0.615559864
16	44	19	-31.600002	8.999999	-15.569999	-32.41839175	285.5689042	24.85558273	0.5215332225	10.54499247	0.917823786	0.231192632
16	44	20	-31.600002	8.999999	-12.599999	-5.057267262	220.3180625	19.17622595	0.2009890298	8.582432656	0.7470048796	-0.3307865212
16	44	25	-31.600002	8.999999	2.250001	-14.0393075	217.5092114	18.93174683	-0.3386262967	9.044653756	0.7872360624	-0.7911190862
16	44	26	-31.600002	8.999999	5.220001	-40.18872648	227.1737485	19.77293682	0.1184950765	7.556068811	0.6576713734	-0.10326073
16	44	27	-31.600002	8.999999	8.190001	-21.94107099	232.890685	20.27053227	1.093269831	8.477611869	0.7378814011	0.7104501686
16	44	28	-31.600002	8.999999	11.160001	-3.707015919	232.7763271	20.26057869	1.501783201	9.344880596	0.8133674547	0.9580417482
16	45	18	-31.600002	11.699999	-18.539999	-63.21231799	300.7463426	26.17660918	-0.761739262	14.07295148	1.224893203	-0.7802897867
16	45	19	-31.600002	11.699999	-15.569999	-44.16604935	263.9067822	22.97013702	-0.05467778577	10.15487461	0.883868384	-0.2413290804
16	45	20	-31.600002	11.699999	-12.599999	-10.24767428	247.1792873	21.51419547	-0.2411541881	7.916825853	0.6890712436	-0.7271099289
16	45	21	-31.600002	11.699999	-9.629999	-11.8779552	202.2553197	17.60406598	-0.3544368244	7.500663859	0.6528489913	-0.8260017883
16	45	22	-31.600002	11.699999	-6.659999	-16.75686976	168.216335	14.64135264	-0.1241234998	6.752916213	0.5877659126	-0.5526435926
16	45	24	-31.600002	11.699999	-0.719999	16.08258593	213.7209466	18.60202071	-0.8095278133	9.472031544	0.8244345241	-1.527812034
16	45	25	-31.600002	11.699999	2.250001	-11.58802662	214.0431637	18.63006611	0.5228836182	9.170460992	0.7981861768	0.04872602837
16	45	26	-31.600002	11.699999	5.220001	-37.42363744	203.8531694	17.74314095	1.460244628	8.831367299	0.7686718592	1.214036132
16	45	27	-31.600002	11.699999	8.190001	-18.76698097	221.6682725	19.29374664	1.624424739	10.30101441	0.8965882216	1.213574732
16	45	28	-31.600002	11.699999	11.160001	-3.599267772	237.9262397	20.70882105	1.807046326	10.46172835	0.9105765745	1.262342167
16	46	19	-31.600002	14.399999	-15.569999	-104.870865	285.3240556	24.8342714	-1.038926938	11.63239772	1.012470264	-0.6898520428
16	46	20	-31.600002	14.399999	-12.599999	-73.86294527	272.7528799	23.74009099	-1.63545527	9.51758417	0.8283993714	-1.559985627
16	46	21	-31.600002	14.399999	-9.629999	-57.33187968	233.0058487	20.28055599	-1.034126721	9.113801483	0.7932545995	-1.104558395
16	46	22	-31.600002	14.399999	-6.659999	-32.40766007	194.5234373	16.931092	-0.1221322272	7.031866543	0.6120454224	-0.4125424571
16	46	24	-31.600002	14.399999	-0.719999	19.14667403	223.1962107	19.42673659	0.1146737737	8.675788867	0.7551304947	-0.6306853872
16	46	25	-31.600002	14.399999	2.250001	25.75503477	219.2957695	19.08724676	1.214531916	9.830650135	0.855648266	0.4108146452
16	46	26	-31.600002	14.399999	5.220001	7.47422753	215.3163218	18.74088029	1.722283201	10.12115879	0.880933799	1.079864607
16	46	27	-31.600002	14.399999	8.190001	4.511320634	254.4286265	22.14516945	1.647114581	10.38548762	0.90394067	1.030844999
16	47	21	-31.600002	17.099999	-9.629999	-112.3647559	308.3892196	26.84183623	-2.571034052	11.97772044	1.042526749	-2.155769881
16	47	22	-31.600002	17.099999	-6.659999	-59.83384277	246.6435556	21.46756601	-1.170781395	8.773448055	0.763630636	-1.219129249
16	47	23	-31.600002	17.099999	-3.689999	-12.81969578	224.1498159	19.50973727	-0.3607655498	7.910303076	0.6885035087	-0.8240199052
16	47	24	-31.600002	17.099999	-0.719999	18.71559884	197.0844006	17.15399524	0.06894042377	8.376681789	0.7290965652	-0.6726129461
16	47	25	-31.600002	17.099999	2.250001	53.05505833	210.84367	18.35158593	0.5462273332	10.2881356	0.8954672645	-0.4983721745
16	47	26	-31.600002	17.099999	5.220001	37.93118724	240.7051836	20.95069707	1.038481903	11.02485701	0.9595906328	0.1273233857
16	47	27	-31.600002	17.099999	8.190001	-1.370669475	295.3256403	25.70479761	1.769752634	11.25595789	0.9797053825	1.205383727
16	48	22	-31.600002	19.799999	-6.659999	-74.52003781	262.5407765	22.85124149	-1.868618411	10.39897203	0.9051143378	-1.787341196
16	48	23	-31.600002	19.799999	-3.689999	-26.44502044	211.8043553	18.43520284	-1.164812502	8.505751408	0.7403306336	-1.507799272
16	48	24	-31.600002	19.799999	-0.719999	2.595594716	201.0973721	17.50327958	-0.5794661168	8.39455359	0.7306521058	-1.178743736
16	48	25	-31.600002	19.799999	2.250001	25.51949293	213.9921643	18.62562717	0.1132473509	9.530343354	0.8295099157	-0.6883485082
16	48	26	-31.600002	19.799999	5.220001	-1.773102004	268.0394523	23.32983978	0.607253016	11.17460601	0.9726246101	0.04648062646
16	48	27	-31.600002	19.799999	8.190001	-59.41477484	316.2145578	27.5229445	1.718260782	13.21539239	1.150252265	1.666102387
16	49	23	-31.600002	22.499999	-3.689999	-30.16960981	245.0031984	21.32479124	-1.036771663	9.208951891	0.8015363795	-1.346895889
16	49	24	-31.600002	22.499999	-0.719999	-23.89043926	219.0438897	19.06532343	-0.1867856052	8.345552384	0.7263870983	-0.5523532832
16	49	25	-31.600002	22.499999	2.250001	-35.63074271	228.9425688	19.92689286	0.6760461973	8.714840849	0.7585295335	0.4140468875
16	49	26	-31.600002	22.499999	5.220001	-63.78720161	279.7751851	24.35130421	0.9278751249	10.67660715	0.9292793735	0.9143318564
16	50	24	-31.600002	25.199999	-0.719999	-57.871768	258.0363246	22.45917927	-0.2280284218	9.228105425	0.8032034806	-0.2937272542
16	50	25	-31.600002	25.199999	2.250001	-84.20717135	267.6448111	23.29549068	0.5325226781	8.726045307	0.7595047564	0.6991902278
16	50	26	-31.600002	25.199999	5.220001	-98.62712831	273.4867457	23.80396581	0.9906353404	10.15972607	0.8842906501	1.284533541
17	44	19	-28.900002	8.999999	-15.569999	5.59337895	255.5428939	22.24215398	-0.9512548168	9.912349076	0.8627592461	-1.576971819
17	45	19	-28.900002	11.699999	-15.569999	-24.49049867	225.9829687	19.66929274	-0.6020619774	8.862006769	0.7713386827	-0.9623182794
17	45	20	-28.900002	11.699999	-12.599999	-25.98500769	217.0681956	18.89336133	-1.051333343	7.683049627	0.6687236348	-1.398383901
17	45	27	-28.900002	11.699999	8.190001	4.855971018	172.2670196	14.99391948	1.18462465	8.595541799	0.7481458841	0.5653317186
17	45	28	-28.900002	11.699999	11.160001	20.91628609	180.7002879	15.72794128	1.193987158	8.462114619	0.7365325386	0.4329700824
17	46	19	-28.900002	14.399999	-15.569999	-76.39068233	249.0350283	21.67571698	-0.533597556	10.62107199	0.9244456576	-0.4358648737
17	46	20	-28.900002	14.399999	-12.599999	-75.8089165	231.3815045	20.13917496	-1.058605495	8.68888006	0.7562699369	-0.9659861464
17	46	21	-28.900002	14.399999	-9.629999	-53.06223514	226.9308093	19.75179168	-0.204145364	8.195608744	0.7133361797	-0.3122867081
17	46	27	-28.900002	14.399999	8.190001	15.61303467	208.0040417	18.104428	1.583058522	10.21246127	0.88888066	0.8688246842
17	46	28	-28.900002	14.399999	11.160001	15.14657569	237.5670545	20.67755799	1.921430219	8.553183489	0.7444590664	1.21129946
17	47	21	-28.900002	17.099999	-9.629999	-99.59756737	281.8086789	24.52829713	-1.112540076	10.1812998	0.8861684016	-0.8099963749
17	47	22	-28.900002	17.099999	-6.659999	-37.02028632	234.7909435	20.43592854	-0.2605576334	8.05503009	0.7011003783	-0.5102584883
17	47	26	-28.900002	17.099999	5.220001	35.45213178	232.3145683	20.22038775	0.7706026451	8.966702281	0.7804512574	-0.1186690895
17	47	27	-28.900002	17.099999	8.190001	8.498393886	234.5524745	20.41517248	1.638395376	9.93874853	0.8650570236	0.9869423233
17	47	28	-28.900002	17.099999	11.160001	-29.93482156	254.3461172	22.13798794	2.143532304	9.287771267	0.8083967256	1.831212367
17	48	22	-28.900002	19.799999	-6.659999	-54.23936205	252.8564075	22.00832535	-1.130192769	9.959457396	0.8668594991	-1.227910534
17	48	23	-28.900002	19.799999	-3.689999	-15.9713912	205.6095907	17.8960178	-0.8984920412	8.309495426	0.723248743	-1.333913415
17	48	24	-28.900002	19.799999	-0.719999	7.594223431	197.8628221	17.22174814	-0.007908145304	8.12458348	0.7071542239	-0.6513182715
17	48	25	-28.900002	19.799999	2.250001	31.22828455	183.8147137	15.99901725	0.5210805102	8.150888879	0.709443815	-0.3309082928
17	48	26	-28.900002	19.799999	5.220001	15.04109655	209.9690474	18.2754598	0.4424855113	8.618358511	0.7501318239	-0.2666568653
17	48	27	-28.900002	19.799999	8.190001	-37.25380002	261.0847118	22.72450731	1.399867778	10.49992592	0.9139012463	1.152162907
17	48	28	-28.900002	19.799999	11.160001	-83.76292234	290.7418771	25.30583223	2.071742011	10.15400365	0.8837925774	2.234429367
17	49	22	-28.900002	22.499999	-6.659999	-60.12256155	256.7456264	22.34683841	-0.5418533489	10.36350286	0.9020271426	-0.5876779003
17	49	23	-28.900002	22.499999	-3.689999	-30.93120233	247.8520555	21.57275243	-0.5295150213	8.773297064	0.763617494	-0.8329383473
17	49	24	-28.900002	22.499999	-0.719999	-16.5878338	191.1094947	16.63394644	0.1424591765	8.628924704	0.751051493	-0.287562949
17	49	25	-28.900002	22.499999	2.250001	-15.56025073	194.8789351	16.96203411	0.5255063763	8.737135128	0.7604700014	0.08640145964
17	49	26	-28.900002	22.499999	5.220001	-35.16019454	224.9566666	19.5799646	0.3766496856	9.014905558	0.7846468141	0.1105096947
17	49	27	-28.900002	22.499999	8.190001	-74.81974072	268.8022305	23.3962311	0.9038508229	10.79809445	0.939853485	0.9876648079
17	50	24	-28.900002	25.199999	-0.719999	-45.67287734	218.7685438	19.04135765	-0.2329948897	9.331632721	0.8122143752	-0.4063422818
17	50	25	-28.900002	25.199999	2.250001	-55.50306164	221.9902503	19.32177121	-0.03398266164	8.934089366	0.7776126675	-0.1205916293
17	50	26	-28.900002	25.199999	5.220001	-66.7640325	233.9139829	20.35959892	0.5099480057	9.118121048	0.7936305694	0.5226899668
17	50	27	-28.900002	25.199999	8.190001	-70.8143295	221.5108244	19.28004254	0.5235559506	9.644219143	0.839421531	0.572039109
