subject	tg_level	tg_run	tg_cope	tg_zstat	tg_mask	ug_level	ug_run	ug_cope	ug_zstat	ug_mask
11053	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11053/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11060	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11060/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11063	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11063/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11065	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11065/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11066	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11066/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11068	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11068/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11072	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11072/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11074	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11074/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11113	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11113/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11139	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11139/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11227	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11227/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11238	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11238/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11246	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11246/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11286	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/cope10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/zstat10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11286/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11301	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11301/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11311	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11311/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11316	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11316/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11318	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11318/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11321	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11321/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11325	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11325/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11326	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11326/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11329	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11329/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11330	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11330/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11337	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11337/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11338	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11338/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
