i	j	k	mni_x_mm	mni_y_mm	mni_z_mm	tg_mean_subject_zstat_recip_gt_nonrecip	tg_sd_subject_zstat_recip_gt_nonrecip	tg_sem_subject_zstat_recip_gt_nonrecip	ug_mean_subject_zstat_fairness_pmod	ug_sd_subject_zstat_fairness_pmod	ug_sem_subject_zstat_fairness_pmod	signed_odr_residual
14	36	24	-37.000002	-12.600001	-0.719999	0.07284837754	1.139881031	0.09921390901	0.2843393874	1.221209689	0.10629266	0.1454883179
14	36	25	-37.000002	-12.600001	2.250001	0.1918598278	1.195999715	0.1040984135	0.2077971572	1.156044083	0.1006207221	0.02490650574
14	36	26	-37.000002	-12.600001	5.220001	0.1932527372	1.150178204	0.1001101628	-0.02624591249	1.200609482	0.1044996422	-0.1865870599
14	36	27	-37.000002	-12.600001	8.190001	0.08543752658	1.002551667	0.08726092212	-0.02436155148	1.200185842	0.104462769	-0.1381327969
14	36	28	-37.000002	-12.600001	11.160001	-0.01410507268	1.078334293	0.09385695303	0.01564870303	1.206753536	0.1050344134	-0.05891197499
14	36	29	-37.000002	-12.600001	14.130001	0.01615301235	1.077548645	0.09378857119	0.02713550837	1.332856611	0.1160102773	-0.06168359489
14	37	21	-37.000002	-9.900001	-9.629999	-0.1365184266	1.162461086	0.1011792505	0.05884389121	1.036375121	0.09020487584	0.03309708014
14	37	22	-37.000002	-9.900001	-6.659999	-0.1379975152	1.139637543	0.09919271605	0.1277940358	1.051625494	0.09153225044	0.09586751669
14	37	23	-37.000002	-9.900001	-3.689999	-0.1583290093	1.156136515	0.1006287673	0.1666917032	1.139595837	0.09918908598	0.1397342671
14	37	24	-37.000002	-9.900001	-0.719999	0.03716604121	1.120297326	0.0975093662	0.3225120793	1.242757932	0.1081681938	0.1953590273
14	37	25	-37.000002	-9.900001	2.250001	0.13452477	1.150190992	0.1001112759	0.2519467738	1.183287405	0.1029919489	0.08955300574
14	37	26	-37.000002	-9.900001	5.220001	0.1386856258	1.12809105	0.09818772289	0.07399763281	1.244824484	0.1083480642	-0.07259630645
14	37	27	-37.000002	-9.900001	8.190001	0.1736253367	1.078474131	0.09386912436	0.0450006662	1.211693656	0.1054643957	-0.1138769777
14	37	28	-37.000002	-9.900001	11.160001	0.1233896377	1.156519736	0.1006621223	0.07350241397	1.285168623	0.1118595707	-0.06640910906
14	37	29	-37.000002	-9.900001	14.130001	0.02603297108	1.276030228	0.1110641755	0.1238713789	1.387658682	0.1207801854	0.02119767461
14	38	21	-37.000002	-7.200001	-9.629999	-0.1137896404	1.144209898	0.09959068852	0.04240038772	1.04378773	0.09085006067	0.008423497339
14	38	22	-37.000002	-7.200001	-6.659999	-0.03604966904	1.116777069	0.09720296719	0.1946600326	1.12092527	0.09756402172	0.1119067357
14	38	23	-37.000002	-7.200001	-3.689999	-0.07232425155	1.125294212	0.09794428931	0.3091039515	1.191683837	0.1037227645	0.2307601012
14	38	24	-37.000002	-7.200001	-0.719999	0.06591904029	1.114736179	0.09702533051	0.3907204513	1.187414308	0.1033511497	0.2443502971
14	38	25	-37.000002	-7.200001	2.250001	0.1613225012	1.139119508	0.09914762691	0.2962892574	1.200806642	0.1045168027	0.1178873505
14	38	26	-37.000002	-7.200001	5.220001	0.172361292	1.076100874	0.09366255886	0.2011983441	1.232069948	0.1072379243	0.02741645188
14	38	27	-37.000002	-7.200001	8.190001	0.2514432987	1.121793445	0.09763958673	0.09160982116	1.215172463	0.105767187	-0.1056261898
14	38	28	-37.000002	-7.200001	11.160001	0.2707331613	1.248242909	0.1086455998	0.0656373864	1.232189632	0.1072483414	-0.1373946582
14	38	29	-37.000002	-7.200001	14.130001	0.2014505244	1.364810647	0.1187915192	0.1066383013	1.407199434	0.1224809894	-0.07040404572
14	39	20	-37.000002	-4.500001	-12.599999	-0.1228560132	1.245180494	0.1083790509	0.02434182472	1.136519918	0.09892136168	-0.003916734088
14	39	21	-37.000002	-4.500001	-9.629999	-0.05755412796	1.229750807	0.107036069	0.03272266374	1.049145997	0.09131643798	-0.02468452755
14	39	22	-37.000002	-4.500001	-6.659999	0.07684165385	1.116334151	0.09716441617	0.1843282287	1.093705388	0.09519483509	0.05363936182
14	39	23	-37.000002	-4.500001	-3.689999	0.1358788304	1.151389733	0.1002156129	0.3436256484	1.175580653	0.1023211622	0.1715749951
14	39	24	-37.000002	-4.500001	-0.719999	0.2288282244	1.117253935	0.09724447307	0.3750443798	1.156570146	0.10066651	0.1595760661
14	39	25	-37.000002	-4.500001	2.250001	0.276900491	1.156041693	0.1006205141	0.3084783684	1.136935833	0.09895756237	0.07874779827
14	39	26	-37.000002	-4.500001	5.220001	0.2670335128	1.095722716	0.09537042096	0.2407311288	1.258015336	0.1094961804	0.02198172391
14	39	27	-37.000002	-4.500001	8.190001	0.3461028478	1.123160937	0.09775861159	0.1497427034	1.215035815	0.1057552933	-0.09429540765
14	39	28	-37.000002	-4.500001	11.160001	0.4508686626	1.188964442	0.1034860716	0.1597372988	1.194458883	0.1039643013	-0.1307234493
14	39	29	-37.000002	-4.500001	14.130001	0.4492594288	1.312410525	0.1142306739	0.2003081116	1.335030936	0.116199528	-0.09346837497
14	40	19	-37.000002	-1.800001	-15.569999	-0.1910864996	1.197301018	0.1042116773	-0.04527096518	1.172584701	0.102060398	-0.03705324727
14	40	20	-37.000002	-1.800001	-12.599999	-0.07496479107	1.159002953	0.1008782586	0.09092289128	1.073349158	0.09342305269	0.03530852712
14	40	21	-37.000002	-1.800001	-9.629999	-0.01258729158	1.212632836	0.1055461408	0.1113221859	1.091621153	0.09501342575	0.02663844054
14	40	22	-37.000002	-1.800001	-6.659999	0.1270932065	1.204331937	0.1048236403	0.1945761297	1.133775347	0.09868247743	0.04108081564
14	40	23	-37.000002	-1.800001	-3.689999	0.269607917	1.252293897	0.1089981931	0.266693437	1.164367257	0.1013451614	0.0442591715
14	40	24	-37.000002	-1.800001	-0.719999	0.3243161185	1.13085656	0.09842842961	0.2456497289	1.12357324	0.09779449797	0.001571934409
14	40	25	-37.000002	-1.800001	2.250001	0.3196703405	1.11930131	0.09742267417	0.2622436029	1.118126323	0.09732040471	0.01853893733
14	40	26	-37.000002	-1.800001	5.220001	0.3498507954	1.116687964	0.09719521165	0.2963418289	1.293485224	0.1125834379	0.03617548631
14	40	27	-37.000002	-1.800001	8.190001	0.4630885708	1.171037356	0.101925719	0.2932636976	1.305752235	0.1136511441	-0.01570605737
14	40	28	-37.000002	-1.800001	11.160001	0.5339358841	1.202800388	0.1046903361	0.2701580718	1.283829472	0.1117430126	-0.0672502925
14	41	19	-37.000002	0.899999	-15.569999	-0.1803291508	1.134752574	0.09876753407	0.1009501935	1.211223156	0.1054234439	0.09003729829
14	41	20	-37.000002	0.899999	-12.599999	0.02944473929	1.022053197	0.08895831244	0.2204821278	1.227329229	0.1068252977	0.1067712665
14	41	21	-37.000002	0.899999	-9.629999	0.1164995002	1.027537969	0.08943570056	0.240240213	1.24305055	0.108193663	0.08682159427
14	41	22	-37.000002	0.899999	-6.659999	0.1602683862	1.138077543	0.09905693545	0.1984675602	1.253191703	0.1090763371	0.03020016214
14	41	23	-37.000002	0.899999	-3.689999	0.1993789765	1.181366684	0.1028247716	0.1464022399	1.223250168	0.1064702609	-0.03367553035
14	41	24	-37.000002	0.899999	-0.719999	0.1468982645	0.9993449455	0.0869818128	0.08696984895	1.246258298	0.1084728616	-0.06446899674
14	41	25	-37.000002	0.899999	2.250001	0.09438322034	1.055109389	0.09183548462	0.2030714674	1.342884544	0.1168830968	0.06292109004
14	41	26	-37.000002	0.899999	5.220001	0.1556823265	1.192571204	0.1037999999	0.3726593825	1.405250098	0.1223113215	0.1891482607
14	41	27	-37.000002	0.899999	8.190001	0.2489410925	1.29196605	0.1124512108	0.3629145716	1.373290173	0.1195295671	0.1399238781
14	42	19	-37.000002	3.599999	-15.569999	-0.1119259536	1.239590612	0.107892514	0.2781883447	1.264796463	0.1100864017	0.2200770399
14	42	20	-37.000002	3.599999	-12.599999	0.1453796681	1.036044145	0.09017606813	0.3648727067	1.278219002	0.1112546839	0.1865998735
14	42	21	-37.000002	3.599999	-9.629999	0.2405224683	0.9903036254	0.08619486689	0.3043206759	1.243535069	0.108235835	0.0907775105
14	42	22	-37.000002	3.599999	-6.659999	0.1609718015	0.9767851859	0.08501823777	0.1296016828	1.219698419	0.1061611209	-0.03215795675
14	42	23	-37.000002	3.599999	-3.689999	0.08218766217	1.136431873	0.09891369831	-0.01481775306	1.238789233	0.1078227629	-0.1281237821
14	42	24	-37.000002	3.599999	-0.719999	-0.04792881876	1.182401223	0.1029148167	-0.01849744145	1.356823709	0.1180963454	-0.07501171263
14	42	25	-37.000002	3.599999	2.250001	-0.1669579703	1.341244459	0.1167403458	0.1615322956	1.414305722	0.1230995124	0.1388274021
14	42	26	-37.000002	3.599999	5.220001	-0.1882578084	1.347039415	0.1172447319	0.3657233105	1.360207734	0.1183908869	0.3320551925
14	42	27	-37.000002	3.599999	8.190001	-0.1053854388	1.340630904	0.1166869427	0.3962548427	1.302780598	0.1133924964	0.323626946
14	43	19	-37.000002	6.299999	-15.569999	-0.1206968292	1.225211533	0.1066409759	0.2667456409	1.208083487	0.1051501708	0.213570021
14	43	20	-37.000002	6.299999	-12.599999	0.1148641675	0.9665713433	0.08412923688	0.3469576399	1.196420723	0.1041350575	0.1836908049
14	43	21	-37.000002	6.299999	-9.629999	0.1535309534	1.025224039	0.08923429873	0.2607306626	1.189859296	0.1035639586	0.08922548747
14	43	22	-37.000002	6.299999	-6.659999	0.01581252146	0.8989874856	0.07824681711	0.05457750894	1.245744266	0.1084281209	-0.0368087338
14	43	23	-37.000002	6.299999	-3.689999	-0.06391306957	1.061063808	0.09235375024	-0.04533309619	1.208907904	0.1052219271	-0.09226064747
14	43	24	-37.000002	6.299999	-0.719999	-0.1749326209	1.289989691	0.1122791908	-0.01481693221	1.354596541	0.1179024953	-0.01661745822
14	43	25	-37.000002	6.299999	2.250001	-0.3238117748	1.45516247	0.1266556359	0.1098098108	1.373667365	0.1195623975	0.160244684
14	43	26	-37.000002	6.299999	5.220001	-0.3798114795	1.393756645	0.1213109449	0.2975336395	1.307729056	0.1138232043	0.3536826873
14	44	19	-37.000002	8.999999	-15.569999	-0.2090210305	1.119867972	0.09747199573	0.06953386487	1.153106378	0.1003650277	0.07417177836
14	44	20	-37.000002	8.999999	-12.599999	-0.00854600477	0.9325064041	0.08116426449	0.20915139	1.095560807	0.09535632859	0.1130369436
14	44	21	-37.000002	8.999999	-9.629999	0.07408665438	1.07732515	0.09376911839	0.2035691443	1.118003028	0.09730967323	0.07217156241
14	44	22	-37.000002	8.999999	-6.659999	-0.06239807797	1.0127242	0.08814632743	0.05624568578	1.127282671	0.09811736245	-0.001387926512
14	44	23	-37.000002	8.999999	-3.689999	-0.1686978902	1.043609779	0.09083457201	-0.01876446269	1.166505677	0.1015312869	-0.02287828605
14	44	24	-37.000002	8.999999	-0.719999	-0.2289099811	1.312985922	0.1142807558	0.006565756207	1.325646807	0.1153827444	0.02605827969
14	44	25	-37.000002	8.999999	2.250001	-0.3071683035	1.403022417	0.1221174268	0.1097322183	1.330517307	0.115806667	0.1529569785
14	44	26	-37.000002	8.999999	5.220001	-0.3290123091	1.325211246	0.1153448337	0.2683899648	1.250723459	0.108861504	0.3053920356
14	45	19	-37.000002	11.699999	-15.569999	-0.2160660802	1.14841278	0.09995650243	-0.06059383505	1.228761852	0.1069499915	-0.04002732894
14	45	20	-37.000002	11.699999	-12.599999	0.01287807487	1.060814468	0.09233204803	0.1031097966	1.102452153	0.09595614326	0.008194903534
14	45	21	-37.000002	11.699999	-9.629999	0.1645270489	1.06089576	0.09233912356	0.1486055434	1.111707289	0.09676169952	-0.01657593004
14	45	22	-37.000002	11.699999	-6.659999	0.05184415121	1.142503751	0.09944218741	0.04996671795	1.117970199	0.09730681588	-0.05658925465
14	45	23	-37.000002	11.699999	-3.689999	-0.08421225038	1.099417009	0.09569196792	0.01077624729	1.227050524	0.1068010394	-0.03289896242
14	45	24	-37.000002	11.699999	-0.719999	-0.134274763	1.332792936	0.1160047351	0.07304509274	1.376887331	0.1198426595	0.04492036417
14	45	25	-37.000002	11.699999	2.250001	-0.1861002784	1.358195445	0.1182157397	0.1573499352	1.43424366	0.1248348872	0.143360259
14	46	19	-37.000002	14.399999	-15.569999	-0.3344536318	1.2032016	0.1047252571	-0.2366882237	1.30672837	0.1137361058	-0.1473596989
14	46	20	-37.000002	14.399999	-12.599999	-0.1679611549	1.138592804	0.09910178321	-0.1490148483	1.241943818	0.1080973343	-0.1405626756
14	46	21	-37.000002	14.399999	-9.629999	-0.04997646399	1.019663556	0.08875032082	-0.06797981754	1.233447333	0.1073578103	-0.1187108592
14	46	22	-37.000002	14.399999	-6.659999	0.02266208655	1.103508235	0.09604806347	-0.0934179133	1.158995447	0.1008776054	-0.1731336236
14	46	23	-37.000002	14.399999	-3.689999	0.01323907521	1.036880574	0.09024886987	-0.00561604373	1.173894455	0.1021743976	-0.08993138994
14	46	24	-37.000002	14.399999	-0.719999	-0.01912126977	1.179111002	0.1026284397	0.1730771338	1.371646094	0.1193864684	0.08511765006
14	46	25	-37.000002	14.399999	2.250001	-0.02524979692	1.286805527	0.1120020449	0.2096353132	1.461035726	0.1271668372	0.1207169415
14	47	21	-37.000002	17.099999	-9.629999	-0.4684075547	1.221805871	0.106344551	-0.3785683408	1.40107808	0.121948194	-0.2171118874
14	47	22	-37.000002	17.099999	-6.659999	-0.271780318	1.162445836	0.1011779232	-0.2572856288	1.188022356	0.1034040735	-0.1930990226
14	47	23	-37.000002	17.099999	-3.689999	-0.09217936025	1.10499063	0.09617708936	-0.0744091312	1.140926959	0.09930494531	-0.1062019615
14	47	24	-37.000002	17.099999	-0.719999	-0.05953504446	1.118814332	0.0973802882	0.08814671268	1.257861557	0.1094827957	0.02611556008
14	47	25	-37.000002	17.099999	2.250001	-0.06879182517	1.277241446	0.1111695985	0.09735735955	1.414667545	0.1231310051	0.03842940636
14	48	23	-37.000002	19.799999	-3.689999	-0.3476384214	1.24487299	0.1083522861	-0.09693088038	1.271399466	0.1106611194	-0.0157105034
14	48	24	-37.000002	19.799999	-0.719999	-0.2693183304	1.302102181	0.1133334478	-0.0292802472	1.272843217	0.1107867818	0.0112823987
14	48	25	-37.000002	19.799999	2.250001	-0.3027810403	1.366999344	0.1189820207	0.02888938155	1.433320982	0.1247545784	0.07820918722
14	49	23	-37.000002	22.499999	-3.689999	-0.5067309984	1.340064376	0.1166376327	-0.1548997117	1.381428374	0.1202379066	0.001049265233
14	49	24	-37.000002	22.499999	-0.719999	-0.5101020973	1.35192268	0.1176697656	-0.09128538602	1.237261508	0.1076897916	0.05983225808
15	31	26	-34.300002	-26.100002	5.220001	0.002084319818	1.217913741	0.1060057846	0.01885407307	1.236487183	0.1076223952	-0.06304457632
15	31	27	-34.300002	-26.100002	8.190001	-0.08905049454	1.279575615	0.1113727618	-0.01402396292	1.228999048	0.1069706367	-0.05314751526
15	32	25	-34.300002	-23.400002	2.250001	0.01593247225	1.299409407	0.1130990719	0.07742646814	1.24786874	0.1086130326	-0.01627221079
15	32	26	-34.300002	-23.400002	5.220001	-0.0611866104	1.364665907	0.1187789211	0.0843795889	1.167121877	0.1015849202	0.02343734891
15	32	27	-34.300002	-23.400002	8.190001	-0.1883160707	1.492226711	0.129881664	0.04154305439	1.209558241	0.1052785317	0.03997092286
15	32	28	-34.300002	-23.400002	11.160001	-0.1598218054	1.469352318	0.1278907036	0.04375177225	1.237841401	0.1077402648	0.02960400158
15	32	29	-34.300002	-23.400002	14.130001	-0.0174034943	1.416638039	0.1233025146	-0.01546653522	1.269964821	0.1105362496	-0.0855185948
15	32	30	-34.300002	-23.400002	17.100001	0.07870006539	1.321951084	0.115061073	-0.1687622337	1.3121215	0.1142055175	-0.2653262717
15	33	25	-34.300002	-20.700001	2.250001	0.0002229778999	1.26321023	0.1099483379	0.14902905	1.176384861	0.1023911596	0.0550595738
15	33	26	-34.300002	-20.700001	5.220001	-0.01828141152	1.330808278	0.1158319928	0.1374618919	1.233429744	0.1073562793	0.05266155442
15	33	27	-34.300002	-20.700001	8.190001	-0.1533139879	1.379744957	0.120091384	0.09676632229	1.179701532	0.1026798387	0.07455164193
15	33	28	-34.300002	-20.700001	11.160001	-0.1246580848	1.25863357	0.1095499908	0.0460124163	1.1263382	0.09803515684	0.0163915208
15	33	29	-34.300002	-20.700001	14.130001	-0.007790316785	1.284206754	0.1117758507	-0.07365870888	1.263891901	0.1100076697	-0.1421228498
15	33	30	-34.300002	-20.700001	17.100001	0.0566166342	1.367117091	0.1189922693	-0.2352580513	1.376447234	0.119804354	-0.3156668054
15	33	31	-34.300002	-20.700001	20.070001	0.107605037	1.267954834	0.1103613027	-0.2965810663	1.410012221	0.1227258111	-0.3930354028
15	34	25	-34.300002	-18.000001	2.250001	0.09200878327	1.289306609	0.1122197362	0.11903803	1.188425523	0.1034391647	-0.01176930737
15	34	26	-34.300002	-18.000001	5.220001	0.09004615089	1.320490261	0.1149339247	0.1510356747	1.210354287	0.1053478185	0.01791398965
15	34	27	-34.300002	-18.000001	8.190001	-0.08123014395	1.288408877	0.1121415986	0.1766056645	1.139615359	0.09919078521	0.1152319192
15	34	28	-34.300002	-18.000001	11.160001	-0.0727500348	1.176922546	0.102437959	0.07156889615	1.076065723	0.09365949939	0.01690872154
15	34	29	-34.300002	-18.000001	14.130001	0.0471474184	1.172139056	0.1020216097	-0.1033049069	1.238146832	0.1077668491	-0.192661086
15	34	30	-34.300002	-18.000001	17.100001	0.1100223073	1.287624278	0.112073308	-0.2754703477	1.38290952	0.1203668238	-0.3750614392
15	34	31	-34.300002	-18.000001	20.070001	0.1645129502	1.222843142	0.1064348339	-0.3113034338	1.406771653	0.1224437559	-0.4309806121
15	35	26	-34.300002	-15.300001	5.220001	0.1407469978	1.179129834	0.1026300788	0.04018242588	1.074219961	0.09349884642	-0.1039601772
15	35	28	-34.300002	-15.300001	11.160001	-0.01342484768	1.125732155	0.09798240741	-0.05380904207	1.133563824	0.09866406667	-0.1217933519
15	35	29	-34.300002	-15.300001	14.130001	0.1158190716	1.073461664	0.09343284514	-0.08005868917	1.214111252	0.1056748204	-0.2014954831
15	35	30	-34.300002	-15.300001	17.100001	0.1842883805	1.254327496	0.1091751951	-0.166541364	1.305971862	0.1136702603	-0.3091156891
15	36	28	-34.300002	-12.600001	11.160001	0.04681700605	1.139815019	0.09920816332	-0.0870818618	1.163004595	0.1012265569	-0.1778996749
15	36	29	-34.300002	-12.600001	14.130001	0.1461697231	1.094928796	0.09530131913	0.01789589589	1.316485815	0.1145853824	-0.1263936086
15	36	30	-34.300002	-12.600001	17.100001	0.1869252465	1.138308757	0.09907706008	0.08790380433	1.272316147	0.1107409062	-0.08098597359
15	37	27	-34.300002	-9.900001	8.190001	0.1273070566	1.038104615	0.09035540902	-0.05114383076	1.22261938	0.1064153579	-0.1804231378
15	37	28	-34.300002	-9.900001	11.160001	0.1175279679	1.198028017	0.1042749545	-0.05258193961	1.246011848	0.1084514109	-0.1774780703
15	37	29	-34.300002	-9.900001	14.130001	0.1166061801	1.28396097	0.111754458	0.05585423664	1.393912296	0.1213244926	-0.07936958762
15	37	30	-34.300002	-9.900001	17.100001	0.1034987554	1.115430236	0.0970857404	0.1257138381	1.213078155	0.1055849008	-0.01073679455
15	38	28	-34.300002	-7.200001	11.160001	0.1566098083	1.128763139	0.09824622065	-0.03746599054	1.27681425	0.1111324158	-0.1808061787
15	38	29	-34.300002	-7.200001	14.130001	0.1189813381	1.325006799	0.1153270389	0.04482097318	1.352739685	0.1177408767	-0.09034138193
15	38	30	-34.300002	-7.200001	17.100001	0.1083095008	1.105703868	0.09623916879	0.04981961018	1.220072885	0.1061937139	-0.08120918814
15	39	28	-34.300002	-4.500001	11.160001	0.1809827268	1.084961194	0.09443375072	0.09032337304	1.155218658	0.100548878	-0.07622867169
15	39	29	-34.300002	-4.500001	14.130001	0.1386651701	1.226082402	0.1067167752	0.1287913604	1.229845362	0.1070442989	-0.02321437816
15	39	30	-34.300002	-4.500001	17.100001	0.1658325283	1.184470346	0.1030949107	0.1078941886	1.195529945	0.1040575252	-0.0538259133
15	40	27	-34.300002	-1.800001	8.190001	0.3753681726	1.116110827	0.0971449783	0.2752034619	1.221030634	0.1062770753	0.006062165813
15	40	28	-34.300002	-1.800001	11.160001	0.2445422478	1.167292514	0.1015997723	0.2397566255	1.160733562	0.1010288889	0.03085743407
15	40	29	-34.300002	-1.800001	14.130001	0.1434909739	1.258934778	0.1095762075	0.1902696927	1.163417668	0.1012625102	0.03008917424
15	41	26	-34.300002	0.899999	5.220001	0.09025043551	1.166673672	0.101545909	0.2727476767	1.273427868	0.1108376691	0.1274965935
15	41	27	-34.300002	0.899999	8.190001	0.168688614	1.342538978	0.1168530192	0.3423014869	1.264802017	0.1100868852	0.1561531827
15	41	28	-34.300002	0.899999	11.160001	0.1852166297	1.303213101	0.1134301409	0.298344728	1.3066073	0.113725568	0.1093772879
15	42	20	-34.300002	3.599999	-12.599999	0.210003695	1.057110902	0.09200969397	0.2978911235	1.162249673	0.1011608494	0.09821912902
15	42	25	-34.300002	3.599999	2.250001	-0.1358018135	1.198427955	0.1043097646	0.1423371844	1.297003088	0.1128896286	0.1080197191
15	42	26	-34.300002	3.599999	5.220001	-0.1112703814	1.203940963	0.1047896103	0.2566180785	1.231493239	0.1071877282	0.2003563887
15	42	27	-34.300002	3.599999	8.190001	-0.06687365735	1.38306533	0.1203803853	0.3308417945	1.242852948	0.1081764639	0.2479836844
15	42	28	-34.300002	3.599999	11.160001	0.07800978981	1.337577562	0.1164211834	0.3055422248	1.257209306	0.1094260245	0.1623552326
15	43	19	-34.300002	6.299999	-15.569999	-0.1308869552	1.166949487	0.1015699157	0.2410057772	1.195795686	0.104080655	0.1947957287
15	43	20	-34.300002	6.299999	-12.599999	0.09885634015	1.020133944	0.08879126284	0.25737145	1.145634379	0.09971467367	0.109909386
15	43	21	-34.300002	6.299999	-9.629999	0.08166323557	1.040616505	0.09057404096	0.06753974664	1.10970526	0.09658744519	-0.05368637134
15	43	24	-34.300002	6.299999	-0.719999	-0.0850188871	1.174828566	0.1022557014	0.01141327363	1.214371851	0.1056975026	-0.03197514137
15	43	25	-34.300002	6.299999	2.250001	-0.1898349521	1.267016091	0.1102795956	0.08524546378	1.221279583	0.1062987435	0.08000860593
15	43	26	-34.300002	6.299999	5.220001	-0.2370820383	1.246856641	0.1085249407	0.1947546284	1.22291412	0.1064410117	0.1991738614
15	43	27	-34.300002	6.299999	8.190001	-0.1571496916	1.329242049	0.11569567	0.3229693906	1.272889666	0.1107908247	0.2800401758
15	43	28	-34.300002	6.299999	11.160001	0.02197625147	1.326174261	0.1154286534	0.3154287072	1.314582354	0.1144197073	0.1955637735
15	44	19	-34.300002	8.999999	-15.569999	-0.1909916892	1.112106924	0.09679648324	0.1160481214	1.170167926	0.1018500448	0.108265641
15	44	20	-34.300002	8.999999	-12.599999	0.02661294219	1.034437079	0.090036191	0.1789109285	1.105813566	0.09624871674	0.07054071847
15	44	21	-34.300002	8.999999	-9.629999	0.07750074834	1.107881549	0.09642871154	0.06622921948	0.998629603	0.08691955023	-0.05306210022
15	44	22	-34.300002	8.999999	-6.659999	-0.06946814599	0.9358201302	0.08145268733	0.01848232285	1.043871444	0.09085734704	-0.03234932763
15	44	23	-34.300002	8.999999	-3.689999	-0.09790436339	0.9603966343	0.08359179744	0.01746443709	1.078052447	0.09383242145	-0.02093455535
15	44	24	-34.300002	8.999999	-0.719999	-0.1062182139	1.270939176	0.1106210563	-0.01492528311	1.159530971	0.1009242167	-0.04651452877
15	44	25	-34.300002	8.999999	2.250001	-0.1913152148	1.346467907	0.1171949885	0.07768374213	1.150982587	0.1001801754	0.07383690215
15	44	26	-34.300002	8.999999	5.220001	-0.2727018882	1.292354059	0.1124849826	0.2294217142	1.169976075	0.1018333464	0.2458586711
15	44	27	-34.300002	8.999999	8.190001	-0.1589829079	1.295538157	0.1127621228	0.3040088282	1.315538674	0.1145029444	0.2637503691
15	44	28	-34.300002	8.999999	11.160001	0.01111611528	1.263298155	0.1099559908	0.3246208615	1.297382724	0.1129226717	0.2085562852
15	45	19	-34.300002	11.699999	-15.569999	-0.2350812773	1.188906689	0.1034810448	0.02029668629	1.249190213	0.1087280521	0.04110713876
15	45	20	-34.300002	11.699999	-12.599999	0.03227246121	1.18619707	0.1032452028	0.1092866305	1.16523828	0.1014209742	0.005349890563
15	45	21	-34.300002	11.699999	-9.629999	0.1470891357	1.09375124	0.09519882603	0.04717427328	1.050424572	0.09142772359	-0.1004104246
15	45	22	-34.300002	11.699999	-6.659999	0.009502535644	0.9951228092	0.08661432301	0.03904237162	1.087896053	0.09468919738	-0.04807054351
15	45	23	-34.300002	11.699999	-3.689999	-0.04584866071	1.037652625	0.09031606834	0.06998869332	1.152420353	0.1003053169	0.003818502986
15	45	24	-34.300002	11.699999	-0.719999	-0.03591980532	1.307236312	0.1137803165	0.05287489361	1.278997821	0.1113224713	-0.01590810701
15	45	25	-34.300002	11.699999	2.250001	-0.1082852683	1.31765894	0.1146874898	0.1489545697	1.254754493	0.1092123605	0.1020493304
15	45	26	-34.300002	11.699999	5.220001	-0.2148898025	1.186741024	0.1032925479	0.2969611278	1.234241723	0.107426953	0.2816450816
15	45	27	-34.300002	11.699999	8.190001	-0.13442032	1.15912082	0.1008885177	0.2976434762	1.313043635	0.1142857791	0.2473626533
15	46	19	-34.300002	14.399999	-15.569999	-0.4546604886	1.272068792	0.1107193768	-0.1794758138	1.349436394	0.1174533622	-0.04367702073
15	46	20	-34.300002	14.399999	-12.599999	-0.2228391607	1.258589227	0.1095461312	-0.159919657	1.314151848	0.1143822367	-0.1265896921
15	46	21	-34.300002	14.399999	-9.629999	-0.1033296722	1.095439079	0.09534573354	-0.146667653	1.206632899	0.1050239134	-0.1664764784
15	46	22	-34.300002	14.399999	-6.659999	-0.06224279022	1.014197189	0.08827453466	-0.07559085956	1.08220953	0.0941942491	-0.1202494023
15	46	23	-34.300002	14.399999	-3.689999	-0.006535115211	1.021007174	0.08886726776	0.07420682137	1.127527261	0.09813865134	-0.009429803356
15	46	24	-34.300002	14.399999	-0.719999	0.06129044038	1.13125607	0.09846320244	0.1693390697	1.295973743	0.1128000357	0.04687716899
15	46	25	-34.300002	14.399999	2.250001	0.1240501188	1.235985878	0.1075787622	0.1888553574	1.380831407	0.1201859473	0.03724569031
15	46	26	-34.300002	14.399999	5.220001	-0.009135416977	1.17415807	0.1021973423	0.2268993254	1.317437231	0.1146681925	0.1292847103
15	47	21	-34.300002	17.099999	-9.629999	-0.4692233667	1.283086893	0.1116783793	-0.4469674012	1.386816964	0.1207069232	-0.2783905261
15	47	22	-34.300002	17.099999	-6.659999	-0.2968557104	1.132107336	0.09853729564	-0.264187471	1.14557138	0.09970919032	-0.1884436068
15	47	23	-34.300002	17.099999	-3.689999	-0.07873883501	1.058982159	0.09217256595	-0.01615042204	1.114358566	0.09699246355	-0.05953547327
15	47	24	-34.300002	17.099999	-0.719999	0.05518839734	1.047150856	0.09114278321	0.1169919839	1.228008613	0.1068844304	0.002354989051
15	47	25	-34.300002	17.099999	2.250001	0.1863788371	1.29670916	0.1128640455	0.07977482594	1.397196716	0.1216103646	-0.08807380113
15	47	26	-34.300002	17.099999	5.220001	0.05469266266	1.31465769	0.1144262645	0.09606821565	1.362730975	0.1186105069	-0.01628383308
15	48	22	-34.300002	19.799999	-6.659999	-0.4237404498	1.2381266	0.1077650881	-0.3120153939	1.268852373	0.1104394234	-0.1765137582
15	48	23	-34.300002	19.799999	-3.689999	-0.1758493576	1.146513273	0.09979117158	-0.0734482325	1.214716016	0.1057274583	-0.06905088026
